projectId,env,qtiId,title,order,href,placementType,topic,topicOrder,source,frontText,backText,resourceId,errors
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"2f72e593-4dac-4773-850b-c3694423938f",fc770923.AzFuSG.001,1,fc770923.AzFuSG.001.xml,coursewide,,,SYBEX,"What term describes the reduction in cost of a cloud service as the number of subscribers increases?","Economy of scale","01JA7J8BF1N0M1EB0Y10KB3E8E",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"ef79fc4b-3a3f-46c2-9631-fc0e485ebcbe",fc770923.AzFuSG.002,2,fc770923.AzFuSG.002.xml,coursewide,,,SYBEX,"True or False: An Azure subscription serves as a logical container for Azure resources.",True,"01JA7J8BMB3TDXTB4TPDXJ9BJS",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"c76f84e3-fdf2-4f6b-80f1-2700f88f4ed4",fc770923.AzFuSG.003,3,fc770923.AzFuSG.003.xml,coursewide,,,SYBEX,"Which Azure service would you use to create compliance reports for your organization?","Service Trust Portal","01JA7J8B3WW396D1AJEF6PBT1C",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"76565051-582b-4144-980c-1e28c0844175",fc770923.AzFuSG.004,4,fc770923.AzFuSG.004.xml,coursewide,,,SYBEX,"True or False: Microsoft requires you to provide personal information to use some of its products and services.",True,"01JA7J8B96A9JQH9JC0DE1SZHX",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"64ac2732-2d78-4c37-b183-6868fe40743e",fc770923.AzFuSG.005,5,fc770923.AzFuSG.005.xml,coursewide,,,SYBEX,"__________________ is an isolated instance of Azure available to U.S. government agencies and providers that support them.","Azure Government","01JA7J8AV6TDXPANKK6QSJRMMQ",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"fcc6d67a-d4f6-4a3d-931d-24641d2abbc1",fc770923.AzFuSG.006,6,fc770923.AzFuSG.006.xml,coursewide,,,SYBEX,"What tool enables you to create a cost estimate for moving an entire data center to Azure, factoring in facilities, power, and other costs?","TCO Calculator","01JA7J8B0EZNVAR1ZV53CD0CMY",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"3877e448-b35c-4b71-b603-46b4f8ff8bed",fc770923.AzFuSG.007,7,fc770923.AzFuSG.007.xml,coursewide,,,SYBEX,"Which Azure service offers URL path&hyphen;based routing for global deployments?","Front Door","01JA7J8B5X3DB9QSVJ482X5KSW",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"336cde29-19c8-4ed4-9554-9cb296853041",fc770923.AzFuSG.008,8,fc770923.AzFuSG.008.xml,coursewide,,,SYBEX,"True or False: A resource group serves a logical container for resources.",True,"01JA7J8BBJA86S53DRH7PX9MYR",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"31f77f38-bbe6-4293-8206-4594c89c02b5",fc770923.AzFuSG.009,9,fc770923.AzFuSG.009.xml,coursewide,,,SYBEX,"Which database service is often used in LAMP&hyphen;based development?","Azure Database for MySQL","01JA7J8AVN2WTN9RYG7W3VEG5J",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"f1e2b9ed-485f-4496-92f4-1d4dfc0e917f",fc770923.AzFuSG.010,10,fc770923.AzFuSG.010.xml,coursewide,,,SYBEX,"What object in Azure enables you to create declarative, JSON&hyphen;based templates to deploy Azure resources?","Azure Resource Manager (ARM) templates","01JA7J8B1FRA7F24Y4QPYC6FGZ",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"5992a7e1-955f-4604-8a12-fe3d8051c3f9",fc770923.AzFuSG.011,11,fc770923.AzFuSG.011.xml,coursewide,,,SYBEX,"Which Azure service enables just&hyphen;in&hyphen;time (JIT) access control for ports, enabling temporary access to a server or service in Azure?","Security Center","01JA7J8AGKG04WKKC0CYKJXPJH",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"c9424097-f717-4756-8d4c-ca494f254e0e",fc770923.AzFuSG.012,12,fc770923.AzFuSG.012.xml,coursewide,,,SYBEX,"______________________ is a group of policies in Azure.","An initiative","01JA7J8AP5EV7QE90META9JDDY",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"d748893c-0518-42a1-8e05-93283ca58e1e",fc770923.AzFuSG.013,13,fc770923.AzFuSG.013.xml,coursewide,,,SYBEX,"True or False: Azure Advisor provides information about planned maintenance in Azure.",False,"01JA7J8BEWDC8P9PPKXCR5BPEF",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"84093cf9-c037-4ecd-b742-2e76c6d8a850",fc770923.AzFuSG.014,14,fc770923.AzFuSG.014.xml,coursewide,,,SYBEX,"Which two services provide a collaborative development environment in Azure for open source projects?","GitHub and GitHub Actions","01JA7J8BMETX8ZFJHRJQ42ER41",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"03ec6f69-8471-415c-9e8d-1afa40191284",fc770923.AzFuSG.015,15,fc770923.AzFuSG.015.xml,coursewide,,,SYBEX,"You want to move a service consisting of two Windows servers, an Azure server, and a database to Azure. What tool should you use to estimate the cost?","The Pricing Calculator","01JA7J8B6GHV08M7GCNGYFKA95",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"b4095562-bdca-4445-8d32-da6fdfebbddc",fc770923.AzFuSG.016,16,fc770923.AzFuSG.016.xml,coursewide,,,SYBEX,"True or False: Deploying additional instances of a VM to two or more availability zones can improve the SLA for those VMs.",True,"01JA7J8BBW8VJHNQXMT6DCZ2X6",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"dd833790-d797-4216-b0c7-301acc03c857",fc770923.AzFuSG.017,17,fc770923.AzFuSG.017.xml,coursewide,,,SYBEX,"Which Azure service enables you to protect emails and documents using identity, encryption, and authorization policies?","Azure Information Protection (AIP)","01JA7J8BDHTC70TD9751QY78H7",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"f8a10ae9-632e-4e25-8db5-4221b007f3df",fc770923.AzFuSG.018,18,fc770923.AzFuSG.018.xml,coursewide,,,SYBEX,"True or False: Azure Machine Learning Studio enables you to deploy machine learning models as web services.",True,"01JA7J8BMEMVCJJE4RXC35S650",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"399797ce-ef95-4246-bea3-dd0f5a021d47",fc770923.AzFuSG.019,19,fc770923.AzFuSG.019.xml,coursewide,,,SYBEX,"Which service enables you to create machine learning models using drag&hyphen;and&hyphen;drop in a web portal?","Azure Machine Learning Studio","01JA7J8B3K6S3CCMWHE1YPT2JD",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"e4de547a-6cdb-44ec-9bbf-337e25f408df",fc770923.AzFuSG.020,20,fc770923.AzFuSG.020.xml,coursewide,,,SYBEX,"True or False: An Azure blueprint takes effect as soon as you publish the blueprint.",False,"01JA7J8B97DTFXSQN7TYGC15KS",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"1fe4eff1-993d-4a9a-9068-b64cd835f876",fc770923.AzFuSG.021,21,fc770923.AzFuSG.021.xml,coursewide,,,SYBEX,"Which Azure service other than Azure Resource Manager enables you to publish resources in a controlled and repeatable way, including with change control?","Azure Blueprints","01JA7J8AANNAZEBHZMTD1QKPZ2",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"68f3faa3-9398-4529-9b1f-c99aaa013913",fc770923.AzFuSG.022,22,fc770923.AzFuSG.022.xml,coursewide,,,SYBEX,"Which type of storage in Azure enables you to store and retrieve persistent data for container instances?","Azure Files","01JA7J8AHHBV14F1E2NH4K50KB",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"a0fe7c40-f9dd-4e74-9aff-1cccab654eed",fc770923.AzFuSG.023,23,fc770923.AzFuSG.023.xml,coursewide,,,SYBEX,"An attack using multiple passwords against a single username is called _____________.","Brute&hyphen;force attack","01JA7J8AQ6E1S7S0KP490SWCXN",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"d30c03bd-467f-4d0f-abd3-ec247ed28ad4",fc770923.AzFuSG.024,24,fc770923.AzFuSG.024.xml,coursewide,,,SYBEX,"Which type of attack tests login to a fake account that you have created?","A honeytoken attack","01JA7J8AXVMNCGVR1SNNKWKKF0",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"a0ed0349-7cc3-467a-901a-af913497e20d",fc770923.AzFuSG.025,25,fc770923.AzFuSG.025.xml,coursewide,,,SYBEX,"True or False: An attack using an alphabetical list of usernames is an example of a reconnaissance attack.",True,"01JA7J8BSRVTQF1102CMMKHZKM",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"3fe6be0a-44ff-400a-8e9c-1c03c82ec18c",fc770923.AzFuSG.026,26,fc770923.AzFuSG.026.xml,coursewide,,,SYBEX,"True or False: Azure China is available only to Chinese government entities.",False,"01JA7J8BYT6Z04FE5PC9MJV2QX",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"3b888b5d-7aca-423e-885a-e022cd222e31",fc770923.AzFuSG.027,27,fc770923.AzFuSG.027.xml,coursewide,,,SYBEX,"What Azure instance is licensed from Microsoft and managed by 21Vianet?","Azure China","01JA7J8BHHC6MNJV4NPS37KKMY",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"435c63b1-0b4b-4905-89d3-1688862b04e5",fc770923.AzFuSG.028,28,fc770923.AzFuSG.028.xml,coursewide,,,SYBEX,"True or False: You can easily move resources between Azure and Azure China.",False,"01JA7J8BPSEXWFTW2KA50Z08XH",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"30e578ce-fdae-4c12-ad0e-af87ce5be438",fc770923.AzFuSG.029,29,fc770923.AzFuSG.029.xml,coursewide,,,SYBEX,"What is usually the easiest method for moving VMs between Azure regions?","Azure Site Recovery","01JA7J8B6YWV8Z73Z41HXG6XEM",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"ce871bb7-ff65-47da-8a2c-808f3ab7b8d1",fc770923.AzFuSG.030,30,fc770923.AzFuSG.030.xml,coursewide,,,SYBEX,"Adding or removing VMs to meet an increase in demand is called ___________.","Horizontal scaling","01JA7J8BCKKVR5J76NHM2M453G",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"10d6d9c8-a066-4658-919f-b4b5ac0d9962",fc770923.AzFuSG.031,31,fc770923.AzFuSG.031.xml,coursewide,,,SYBEX,"What enables administrators to associate permissions with roles to control the actions that users can take in Azure?","Role&hyphen;based access control (RBAC)","01JA7J8BMP004A8E1G9N0S6FER",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"93b28c53-443b-4b70-8535-7d8c7449b62e",fc770923.AzFuSG.032,32,fc770923.AzFuSG.032.xml,coursewide,,,SYBEX,"What are two PaaS solutions in Azure built around SQL Server that enable you to create and manage SQL databases without standing up servers or VMs?","Azure SQL Database and SQL Managed Instance","01JA7J8BHPHXEZYB4JHNKW47A4",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"18d6cf9e-0689-41dc-8240-8310c885cdc5",fc770923.AzFuSG.033,33,fc770923.AzFuSG.033.xml,coursewide,,,SYBEX,"Which NoSQL solution in Azure enables you to store and manage unstructured data?","Cosmos DB","01JA7J8BQHW1HC8GGM4JYRXD0N",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"7226ef03-fc8b-4d0b-aed5-2be1e6b2ee13",fc770923.AzFuSG.034,34,fc770923.AzFuSG.034.xml,coursewide,,,SYBEX,"True or False: Deleting a blueprint causes all resources defined by the blueprint to be deleted.",False,"01JA7J8BRDMVKJWEM6NBK2P0HN",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"1191686e-c67b-4c2b-b321-595012d94001",fc770923.AzFuSG.035,35,fc770923.AzFuSG.035.xml,coursewide,,,SYBEX,"True or False: An Azure blueprint must be published and then assigned before it takes effect.",True,"01JA7J8BXFJWW84QCKQ7SW8W7E",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"21f7d438-0289-4ac4-b336-6ccaead8984a",fc770923.AzFuSG.036,36,fc770923.AzFuSG.036.xml,coursewide,,,SYBEX,"_____________________ enables a development team to quickly and easily deploy VMs and other resources to test applications.","Azure DevTest Labs","01JA7J8BK9JRSNCJKFBJ5BKYJQ",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"c42fa0ca-0832-4bd3-9aea-a087819c78e3",fc770923.AzFuSG.037,37,fc770923.AzFuSG.037.xml,coursewide,,,SYBEX,"Accessing an on&hyphen;premises resource such as website using your Azure AD account requires which edition of Azure Active Directory?","Azure AD Premium P1","01JA7J8BSC4NBSYP8VHS7N9DMT",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"d00d6c2f-38a7-456f-bee8-be7789675471",fc770923.AzFuSG.038,38,fc770923.AzFuSG.038.xml,coursewide,,,SYBEX,"What enables you to use your existing Windows Server and SQL Server license in Azure, as long as those licenses are covered by Software Assurance?","Azure Hybrid Benefit","01JA7J8AVTZWTQD7M2DPQDNMXH",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"01440259-a51e-4ffa-89f4-9df4c925fb28",fc770923.AzFuSG.039,39,fc770923.AzFuSG.039.xml,coursewide,,,SYBEX,"What enables you to set a limit on the number of CPU cores, memory, and other resources in a resource group?","An Azure policy","01JA7J8B1HS8QY44ZN7J49KAP3",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"fd954852-409f-473a-a519-2a2459bcaca7",fc770923.AzFuSG.040,40,fc770923.AzFuSG.040.xml,coursewide,,,SYBEX,"True or False: ACI containers in a group all run the same operating system.",True,"01JA7J8B78G7B8E861WE1APQPP",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"911d9220-e87e-4b4d-b33d-4128325f58de",fc770923.AzFuSG.041,41,fc770923.AzFuSG.041.xml,coursewide,,,SYBEX,"True or False: Azure containers can run on either Windows or Linux.",True,"01JA7J8BD5ADYERTNYC9VCGC2S",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"cea185c8-922e-4963-b0ea-36d5b2a9a92e",fc770923.AzFuSG.042,42,fc770923.AzFuSG.042.xml,coursewide,,,SYBEX,"Which Azure service enables you to detect attacks in your Azure environment like pass&hyphen;the&hyphen;hash, pass&hyphen;the&hyphen;token, honeytoken, reconnaissance, and brute&hyphen;force attacks?","Azure Advanced Threat Protection (ATP)","01JA7J8ATVW8FKYCPC1KKBE1DE",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"e08ec59f-1ab1-46a1-a2bf-a7a53962c70f",fc770923.AzFuSG.043,43,fc770923.AzFuSG.043.xml,coursewide,,,SYBEX,"You can use ___________________ for orchestration and management of container instances in Azure.","Azure Kubernetes","01JA7J8B075CNA2Q0ER0W63DJZ",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"5c5e139e-6142-4107-a0ec-0a5aaa5bd11c",fc770923.AzFuSG.044,44,fc770923.AzFuSG.044.xml,coursewide,,,SYBEX,"Moving physical servers to VMs in Azure shifts costs from __________ expenditures to operational expenditures.",capital,"01JA7J8AFZYVF2EWPCG7QRM31X",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"b12eeb2a-31e7-43a6-a7d7-c3779e6778c3",fc770923.AzFuSG.045,45,fc770923.AzFuSG.045.xml,coursewide,,,SYBEX,"Moving services to Azure will likely increase _______________ expenditures while decreasing capital expenditures.",operational,"01JA7J8ANAXNK4PN9SJ8RG7MKQ",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"60c59414-4d32-4b5e-910d-61fccf6250aa",fc770923.AzFuSG.046,46,fc770923.AzFuSG.046.xml,coursewide,,,SYBEX,"Which least&hyphen;privilege RBAC role provides the capability to manage management groups in Azure?","User Access Administrator","01JA7J8B5K236B0R7FF075DCM2",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"ad61add9-d7c7-4530-b08e-8e9ef1a26beb",fc770923.AzFuSG.047,47,fc770923.AzFuSG.047.xml,coursewide,,,SYBEX,"True or False: Azure Bot Services enable you to perform natural language translation.",False,"01JA7J8BASSJB08DDD91XX00RC",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"2dffa179-466c-4c57-bc43-b75e0e9bff18",fc770923.AzFuSG.048,48,fc770923.AzFuSG.048.xml,coursewide,,,SYBEX,"What Azure service enables you to build virtual agents that can interact with users?","Azure Bot Service","01JA7J8B4KEHX7K0096ZN9F87D",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"b369fecb-3a4f-4586-9d72-0b08985b9e46",fc770923.AzFuSG.049,49,fc770923.AzFuSG.049.xml,coursewide,,,SYBEX,"True or False: You can use Azure Service Health to receive service alerts by email or text regarding information collected by Azure Monitor.",True,"01JA7J8B6TTBYSBJSH22S4VXMR",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"6cae802e-911d-4047-81df-3e2dd5df6d8d",fc770923.AzFuSG.050,50,fc770923.AzFuSG.050.xml,coursewide,,,SYBEX,"You can use ____________________ to publish Azure alerts to a website using webhooks.","Service Health","01JA7J8BC28SJK4E3HTS8Q3WKR",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"86df3c63-2c23-497f-92d0-11b4905afd85",fc770923.AzFuSG.051,51,fc770923.AzFuSG.051.xml,coursewide,,,SYBEX,"True or False: Azure DDoS Protection Standard begins protecting resources against distributed denial&hyphen;of&hyphen;service (DDoS) attacks as soon as you create the resources.",True,"01JA7J8BJ9A7QP19832N74XMDM",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"8e43d269-6465-40fa-8820-94196efc1db1",fc770923.AzFuSG.052,52,fc770923.AzFuSG.052.xml,coursewide,,,SYBEX,"Which Azure service protects against volumetric, protocol, and resource layer denial&hyphen;of&hyphen;service attacks?","Azure DDoS Protection","01JA7J8BQTH1SS7VF6844A4SV4",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"f2952689-01e3-40de-9a02-68fde3f96e2b",fc770923.AzFuSG.053,53,fc770923.AzFuSG.053.xml,coursewide,,,SYBEX,"Which service enables you to define budgets for your Azure subscriptions, set spending thresholds, and receive notifications when spending exceeds those thresholds?","Azure Cost Management","01JA7J8BHBM2C186E4TST947H2",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"44ccb96c-2c64-4f0b-8597-854930aa5c89",fc770923.AzFuSG.054,54,fc770923.AzFuSG.054.xml,coursewide,,,SYBEX,"The Azure service that enables you to create, manage, and store certificates and other secrets is ________________.","Azure Key Vault","01JA7J8BPVCCM1Y87K437Y24MF",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"1973ba15-d470-46b8-ac20-f542910ff9fe",fc770923.AzFuSG.055,55,fc770923.AzFuSG.055.xml,coursewide,,,SYBEX,"True or False: You can use Azure Key Vault to store credentials used by applications in your environment.",True,"01JA7J8BGMTANXPA0TWDNC20YD",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"fe2aa641-8a75-4a57-85da-b58bd46dd2f5",fc770923.AzFuSG.056,56,fc770923.AzFuSG.056.xml,coursewide,,,SYBEX,"Which service connects your on&hyphen;premises data center to Azure using a secure, encrypted connection tunneled across the Internet?","Azure ExpressRoute","01JA7J8BPH2XSSGG81MGA6TMYN",
"a0f0b0d9-eb0e-47b5-8183-cdd8b70fe037",PROD,"ef83389d-4e48-4b16-acc3-1524a1286894",fc770923.AzFuSG.057,57,fc770923.AzFuSG.057.xml,coursewide,,,SYBEX,"True or False: When you apply a policy to a resource group, the policy applies to all resources in the group.",True,"01JA7J8BSXPB2E27Z2AESFKEG6",
