projectId,env,qtiId,title,order,href,placementType,topic,topicOrder,source,frontText,backText,resourceId,errors
"251b14cd-a312-4f4a-8d53-36ca89bb815f",PROD,"901ed1b9-e74a-497b-b7d0-d19e710541fd",fc434450.PMIACPExSG.001,1,"fc434450.PMIACPExSG.001.xml",coursewide,,,SYBEX,"What is the second value of the Agile Manifesto?","Working software over comprehensive documentation","01JBVT7KHTEV3VE36SJJ92RT26",
"251b14cd-a312-4f4a-8d53-36ca89bb815f",PROD,"12ba858a-98c6-42f6-b677-734358256a8e",fc434450.PMIACPExSG.002,2,"fc434450.PMIACPExSG.002.xml",coursewide,,,SYBEX,"What are included in Scrum artifacts?","Product backlog, sprint backlog, increment","01JBVT7KEJ617Z53A8CSKEFQ83",
"251b14cd-a312-4f4a-8d53-36ca89bb815f",PROD,"703d60f2-5916-4a26-afb3-d36fed076a29",fc434450.PMIACPExSG.003,3,"fc434450.PMIACPExSG.003.xml",coursewide,,,SYBEX,"When is it acceptable to change scope in the middle of a Sprint?",Never,"01JBVT7KJ6KW1VHZ6JV91JVXTM",
"251b14cd-a312-4f4a-8d53-36ca89bb815f",PROD,"3cd42e4e-7b4a-44c8-a2e9-f28a6d450023",fc434450.PMIACPExSG.004,4,"fc434450.PMIACPExSG.004.xml",coursewide,,,SYBEX,"What is the Pareto principle?","Roughly 80 percent of the effects come from 20 percent of the causes.","01JBVT7KCXPG5KAA417PTEFT46",
"251b14cd-a312-4f4a-8d53-36ca89bb815f",PROD,"1c7b4198-bf5d-404d-ae7b-972048ff9f41",fc434450.PMIACPExSG.005,5,"fc434450.PMIACPExSG.005.xml",coursewide,,,SYBEX,"Using Kanban, what is the best way to show performance and work in progress to both the team and the customer?","Kanban board","01JBVT7KHP95R5GSVYTCRPA34P",
"251b14cd-a312-4f4a-8d53-36ca89bb815f",PROD,"eabf3080-f5e5-476f-8f25-f10b158ccb89",fc434450.PMIACPExSG.006,6,"fc434450.PMIACPExSG.006.xml",coursewide,,,SYBEX,"A pull system is implemented in Kanban practices for what reason?","To limit work in progress","01JBVT7KG7K5F30ZQ84M0YQ13M",
"251b14cd-a312-4f4a-8d53-36ca89bb815f",PROD,"e318a9eb-11c6-4d2a-8057-70957c1723e9",fc434450.PMIACPExSG.007,7,"fc434450.PMIACPExSG.007.xml",coursewide,,,SYBEX,"In the Crystal method, what increases as the team size increases?",Criticality,"01JBVT7KEG7B32KDRH7TM6H5EB",
"251b14cd-a312-4f4a-8d53-36ca89bb815f",PROD,"7c38231c-10eb-4403-a989-10a549b4ada2",fc434450.PMIACPExSG.008,8,"fc434450.PMIACPExSG.008.xml",coursewide,,,SYBEX,"What daily events in Agile projects are considered key inspect and adapt meetings?","Daily stand&hyphen;up meetings or daily Scrum","01JBVT7KAF3BY4K4YGBKTE3DNJ",
"251b14cd-a312-4f4a-8d53-36ca89bb815f",PROD,"7a893acf-24d5-4253-a43e-b5ffaa01ccaf",fc434450.PMIACPExSG.009,9,"fc434450.PMIACPExSG.009.xml",coursewide,,,SYBEX,"What could be described as a low&hyphen;fidelity prototype or mock&hyphen;up of what will be built?",Wireframe,"01JBVT7KEMCWH41895496JHKDE",
"251b14cd-a312-4f4a-8d53-36ca89bb815f",PROD,"73a8113a-6e3e-4691-8a35-77d522957897",fc434450.PMIACPExSG.010,10,"fc434450.PMIACPExSG.010.xml",coursewide,,,SYBEX,"What is the description of the end user in a personal way called?",Persona,"01JBVT7KK8MEZZ3AFYVFK8FKFV",
