productID,env,id,title,order,href,placementType,topic,topicOrder,type,frontText,backText,responseID,errors
"299301f6-d90a-428a-be9d-3cfda64cf1c9",PROD,"0322cc24-0b42-4c49-b9e1-f19cbdd46a73",fc944461.GoCCPMLESG.001,1,"fc944461.GoCCPMLESG.001.xml",coursewide,,,SYBEX,"What does it means when the normal distribution curve is not symmetric or the skewness for a normal distribution is 0?","Data skew","01J06D4FQEAK4D5BCY9JAXW5CG",
"299301f6-d90a-428a-be9d-3cfda64cf1c9",PROD,"199b7542-8eeb-493b-b591-2d91562b91d9",fc944461.GoCCPMLESG.002,2,"fc944461.GoCCPMLESG.002.xml",coursewide,,,SYBEX,"___________________ means converting floating&hyphen;point feature values from their natural range into a standard range&mdash;for example, from 1000&ndash;5000 to 0 to 1 or −1 to +1.",Scaling,"01J06D4G7GPH56QEAN50WRS9NW",
"299301f6-d90a-428a-be9d-3cfda64cf1c9",PROD,"a60647fc-e03c-48e2-b5a5-dc26c4e67358",fc944461.GoCCPMLESG.003,3,"fc944461.GoCCPMLESG.003.xml",coursewide,,,SYBEX,"This technique of scaling is used when some of data samples are in power of law or very large. For example, some of the sample is 10000, while other parts are in range 0 to 100.","Log scaling","01J06D4GEX0Z2HNG2PBAJZY9A6",
"299301f6-d90a-428a-be9d-3cfda64cf1c9",PROD,"5a13f761-47e6-46be-8f49-883ee4cea36d",fc944461.GoCCPMLESG.004,4,"fc944461.GoCCPMLESG.004.xml",coursewide,,,SYBEX,"This is another scaling method where the value is calculated as standard deviations away from the mean.","Z&hyphen;score","01J06D4GPKHJMC5940XQEYMKE7",
"299301f6-d90a-428a-be9d-3cfda64cf1c9",PROD,"5868326d-fb02-4f2b-9e6e-b70c5d6424e5",fc944461.GoCCPMLESG.005,5,"fc944461.GoCCPMLESG.005.xml",coursewide,,,SYBEX,"In case of extreme outliers, you can cap all feature values above or below to a certain fixed value. You can perform ___________________ before or after other normalization techniques.","Feature clipping","01J06D4GYVC7AA1RXGCSHJG0E0",
"299301f6-d90a-428a-be9d-3cfda64cf1c9",PROD,"a0fc1ebe-575b-415f-b85c-604ca1e1706b",fc944461.GoCCPMLESG.006,6,"fc944461.GoCCPMLESG.006.xml",coursewide,,,SYBEX,"This framework is used for detecting data anomalies and schema anomalies in the data. It is a part of TensorFlow Extended and provides libraries for data validation and schema validation for large datasets in an ML pipeline.","TFDV (TensorFlow Data Validation)","01J06D4H6VM1MZSRHATVPVRRGR",
"299301f6-d90a-428a-be9d-3cfda64cf1c9",PROD,"d95c93c3-00ea-4366-b93e-5dcf61d5a201",fc944461.GoCCPMLESG.007,7,"fc944461.GoCCPMLESG.007.xml",coursewide,,,SYBEX,"To train deep neural networks, a large amount of data is needed. The challenge to validate these large datasets is that the data needs to be validated in memory. What framework can help you validate large datasets at scale?","TFDV (TensorFlow Data Validation)","01J06D4HE1W148DHP55SMRX3FN",
"299301f6-d90a-428a-be9d-3cfda64cf1c9",PROD,"dfce068a-b22c-49da-9763-11318d26473b",fc944461.GoCCPMLESG.008,8,"fc944461.GoCCPMLESG.008.xml",coursewide,,,SYBEX,"TFDV core APIs are built on the ___________________ open&hyphen;source SDK for building batch and streaming pipelines.","Apache Beam","01J06D4HPEC8D9W8D6PNJK3DFH",
"299301f6-d90a-428a-be9d-3cfda64cf1c9",PROD,"40f9e097-d239-46bb-86c2-6594bac929ff",fc944461.GoCCPMLESG.009,9,"fc944461.GoCCPMLESG.009.xml",coursewide,,,SYBEX,"What is a managed service that runs Apache Beam data processing pipelines at scale?","Cloud Dataflow","01J06D4HXYVQNPT3BPW2FMMSH3",
"299301f6-d90a-428a-be9d-3cfda64cf1c9",PROD,"1889b890-5575-4e53-821f-e68a6709b9ca",fc944461.GoCCPMLESG.010,10,"fc944461.GoCCPMLESG.010.xml",coursewide,,,SYBEX,"The dataset can be training set, test set, and ___________________ .","Validation set","01J06D4J5R2NCFJZ7C045F3HAS",
