projectId,env,qtiId,title,order,href,placementType,topic,topicOrder,source,frontText,backText,resourceId,errors
ffd898f2-b1d3-4f6a-a2aa-c2dd40de16ee,PROD,QUE_186904,724896 PHRSPHRFD2E_FC_001,1,QUE_186904.xml,topic,Flashcards,1,DUMMIES,absenteeism,"not coming to work because of illness or personal problems; many companies calculate the rate of absenteeism of their employees, which is the average number of days they do not come to work",01J8QBE6PFCPWJ9AMAGN22SE28,
ffd898f2-b1d3-4f6a-a2aa-c2dd40de16ee,PROD,QUE_186905,724896 PHRSPHRFD2E_FC_002,2,QUE_186905.xml,topic,Flashcards,1,DUMMIES,accountability,an obligation to accept responsibility for one&rsquo;s actions,01J8QBE6WGCGPVCR6J54CB6QGJ,
ffd898f2-b1d3-4f6a-a2aa-c2dd40de16ee,PROD,QUE_186906,724896 PHRSPHRFD2E_FC_003,3,QUE_186906.xml,topic,Flashcards,1,DUMMIES,accrual,"an accounting method that recognizes a company&rsquo;s financial performance by recording income and expenses at the time a transaction occurs, rather than when a payment is received or an invoice is paid",01J8QBE71XN8A2NRXPF6G2C4R7,
ffd898f2-b1d3-4f6a-a2aa-c2dd40de16ee,PROD,QUE_186907,724896 PHRSPHRFD2E_FC_004,4,QUE_186907.xml,topic,Flashcards,1,DUMMIES,acquiring organization,the business or organization that is buying another business,01J8QBE781K8T72C7A8K1XMR6J,
ffd898f2-b1d3-4f6a-a2aa-c2dd40de16ee,PROD,QUE_186908,724896 PHRSPHRFD2E_FC_005,5,QUE_186908.xml,topic,Flashcards,1,DUMMIES,acquisition,a process in which one organization buys another organization,01J8QBE7DCG90GVX9BFCQ8ZPSF,
ffd898f2-b1d3-4f6a-a2aa-c2dd40de16ee,PROD,QUE_186909,724896 PHRSPHRFD2E_FC_006,6,QUE_186909.xml,topic,Flashcards,1,DUMMIES,active listening,a communication method that a listener uses to interpret and evaluate information from a speaker,01J8QBE7KCTJM3KAA5X3ERPM18,
ffd898f2-b1d3-4f6a-a2aa-c2dd40de16ee,PROD,QUE_186910,724896 PHRSPHRFD2E_FC_007,7,QUE_186910.xml,topic,Flashcards,1,DUMMIES,ad hoc,"a solution to a specific problem that is not planned, or cannot be used in other situations",01J8QBE7RMW6R3G2XQ48C524EB,
ffd898f2-b1d3-4f6a-a2aa-c2dd40de16ee,PROD,QUE_186911,724896 PHRSPHRFD2E_FC_008,8,QUE_186911.xml,topic,Flashcards,1,DUMMIES,ADA,a U.S. law that prevents an organization or person from discriminating against an employee because of physical or mental disabilities,01J8QBE7YRKJYX73TKFP19FDZG,
ffd898f2-b1d3-4f6a-a2aa-c2dd40de16ee,PROD,QUE_186912,724896 PHRSPHRFD2E_FC_009,9,QUE_186912.xml,topic,Flashcards,1,DUMMIES,ADDIE model,"a process for designing training programs that has five steps: analysis, design, development, implementation, and evaluation",01J8QBE6AK70ZW5FJ7A740JVJX,
ffd898f2-b1d3-4f6a-a2aa-c2dd40de16ee,PROD,QUE_186913,724896 PHRSPHRFD2E_FC_010,10,QUE_186913.xml,topic,Flashcards,1,DUMMIES,ADR,a method for resolving a disagreement without going through formal legal procedures,01J8QBE6HVW411HE3DJAVXW9W9,
