projectId,env,qtiId,title,order,href,placementType,topic,topicOrder,source,frontText,backText,resourceId,errors
8f1ff8f8-319f-4df4-8140-999a356ad334,PROD,21407b2e-91e7-4a50-ac65-5f0e287b3886,fc871446.GoCCACESG2E.001,1,fc871446.GoCCACESG2E.001.xml,coursewide,,,SYBEX,What is a cluster?,A group of virtual or physical servers working in conjunction as a distributed system,01J0683VVHAQ34H96GVXPPPKFA,
8f1ff8f8-319f-4df4-8140-999a356ad334,PROD,4620af88-a95d-4591-a908-c433bded707a,fc871446.GoCCACESG2E.002,2,fc871446.GoCCACESG2E.002.xml,coursewide,,,SYBEX,What is block storage?,A storage model that builds on contiguous sets of bytes known as blocks,01J0683WAQMYQKVRKPPKH9N7QM,
8f1ff8f8-319f-4df4-8140-999a356ad334,PROD,c012c539-fc48-43cf-9062-028f1103e3d8,fc871446.GoCCACESG2E.003,3,fc871446.GoCCACESG2E.003.xml,coursewide,,,SYBEX,What is the time delay called between sending data and receiving it?,Latency,01J0683WJ8P7EZYCKZBFVBJMFE,
8f1ff8f8-319f-4df4-8140-999a356ad334,PROD,8375b18e-8b5a-4186-969d-37c4f1f5e2a2,fc871446.GoCCACESG2E.004,4,fc871446.GoCCACESG2E.004.xml,coursewide,,,SYBEX,"What is KVM, and what does it do?",The Kernel Virtual Machine provides virtualization in Linux that allows the operating system kernel to function like a hypervisor.,01J0683WSVN1XXKDX4T83FAMWQ,
8f1ff8f8-319f-4df4-8140-999a356ad334,PROD,6ecae5a3-b6d6-439b-9d59-551bf0b70f2b,fc871446.GoCCACESG2E.005,5,fc871446.GoCCACESG2E.005.xml,coursewide,,,SYBEX,What is the difference between a virtual machine and a container when it comes to isolating computing resources?,VMs run a guest operating system on a physical server. Containers use features of the host operating system to isolate processes and resources.,01J0683X2DPSCFFRWP7HCMVH31,
8f1ff8f8-319f-4df4-8140-999a356ad334,PROD,bc02304f-e495-482b-8e88-47d8d840035b,fc871446.GoCCACESG2E.006,6,fc871446.GoCCACESG2E.006.xml,coursewide,,,SYBEX,What is the open source platform developed by Google that provides container management services such as deployment and autoscaling functionality?,Kubernetes,01J0683XBCG6V0MW9DQDRBAX2K,
8f1ff8f8-319f-4df4-8140-999a356ad334,PROD,f55c5487-18b7-4105-aa01-d485a49c4617,fc871446.GoCCACESG2E.007,7,fc871446.GoCCACESG2E.007.xml,coursewide,,,SYBEX,What is a persistent disk?,A durable block storage system that can be attached to virtual machines in Compute Engine or Kubernetes Engine,01J0683XJK7WCKM08ZRQYZEP9V,
8f1ff8f8-319f-4df4-8140-999a356ad334,PROD,a19aa1b7-4228-4321-a052-b44a82cfaeb9,fc871446.GoCCACESG2E.008,8,fc871446.GoCCACESG2E.008.xml,coursewide,,,SYBEX,What is Cloud SQL?,"It is Google Cloud&rsquo;s managed relational database. It includes MySQL, SQL Server and PostgreSQL.",01J0683XSS7HB3QSAR7XM84BH8,
8f1ff8f8-319f-4df4-8140-999a356ad334,PROD,e9297348-9d3d-46c6-ac06-af09f325dda2,fc871446.GoCCACESG2E.009,9,fc871446.GoCCACESG2E.009.xml,coursewide,,,SYBEX,What does the Google Cloud service Cloud Armor protect against?,Distributed denial&hyphen;of&hyphen;service attacks,01J0683Y2D3XC82SDBVHQSS1F8,
8f1ff8f8-319f-4df4-8140-999a356ad334,PROD,0e70d098-010c-4f25-8114-01ef64fa0732,fc871446.GoCCACESG2E.010,10,fc871446.GoCCACESG2E.010.xml,coursewide,,,SYBEX,What are the three levels of the Google Cloud resource hierarchy?,"Organization, Folder, Project",01J0683YADSN2SSGAA3WHH0XTP,
8f1ff8f8-319f-4df4-8140-999a356ad334,PROD,ed430c03-a295-4776-b9bc-fed67da7e8f4,fc871446.GoCCACESG2E.011,11,fc871446.GoCCACESG2E.011.xml,coursewide,,,SYBEX,"Which tier of the Google Cloud resource hierarchy contains VMs, persistent disks, and Cloud SQL databases?",The Project tier,01J0683YHGAX7JRKSDV5RGEGSG,
8f1ff8f8-319f-4df4-8140-999a356ad334,PROD,fe0dfe97-a07a-44be-a1c5-0fda879128bd,fc871446.GoCCACESG2E.012,12,fc871446.GoCCACESG2E.012.xml,coursewide,,,SYBEX,"In the context of Google Cloud, what is a role?",A collection of permissions,01J0683Z76J88TB525M6KB5Z98,
8f1ff8f8-319f-4df4-8140-999a356ad334,PROD,f72d42ec-1552-4c8f-bc38-7bc404b2be07,fc871446.GoCCACESG2E.013,13,fc871446.GoCCACESG2E.013.xml,coursewide,,,SYBEX,What kind of identity usually has a service account assigned to it?,"A VM, a Google Cloud service or application",01J0683ZEBK7JX5Y6KV3JEM6J3,
8f1ff8f8-319f-4df4-8140-999a356ad334,PROD,7cfa6eeb-4a52-46c9-8b40-85f4724fb21c,fc871446.GoCCACESG2E.014,14,fc871446.GoCCACESG2E.014.xml,coursewide,,,SYBEX,What are the two types of billing accounts?,Self&hyphen;serve billing accounts and invoiced billing accounts,01J0683ZNMVX2QSAJH74RJX1GA,
8f1ff8f8-319f-4df4-8140-999a356ad334,PROD,8baba714-7144-460f-b865-5c2efc056d9b,fc871446.GoCCACESG2E.015,15,fc871446.GoCCACESG2E.015.xml,coursewide,,,SYBEX,Which structures can you have more than one of when creating a resource hierarchy?,Folders and projects,01J0683ZXK7HKEMH427C0QB3AG,
8f1ff8f8-319f-4df4-8140-999a356ad334,PROD,7011210c-a3ef-41b7-9d67-846095fef6e1,fc871446.GoCCACESG2E.016,16,fc871446.GoCCACESG2E.016.xml,coursewide,,,SYBEX,What is another name for a running virtual machine?,An instance,01J068404S0CW852SXMEBDCBE9,
8f1ff8f8-319f-4df4-8140-999a356ad334,PROD,694a6d6f-61a3-415e-8a5b-fc5bd2ee3716,fc871446.GoCCACESG2E.017,17,fc871446.GoCCACESG2E.017.xml,coursewide,,,SYBEX,"When creating an instance, which tier of the hierarchy must contain it?",The Project tier,01J06840BY55DCWPJ90AH8W8FR,
8f1ff8f8-319f-4df4-8140-999a356ad334,PROD,81ee2fc6-dc7c-44af-af4a-9e98d5231cf5,fc871446.GoCCACESG2E.018,18,fc871446.GoCCACESG2E.018.xml,coursewide,,,SYBEX,Does the Compute Engine Network Admin role have permission to create instances?,No.,01J06840K24JCVG0V02KG5SR7S,
