projectId,env,qtiId,title,order,href,placementType,topic,topicOrder,source,frontText,backText,resourceId,errors
"009a0873-4a7f-41ba-a87b-a7b748885da6",PROD,"b139b16c-169b-4d79-a72f-30a7bec6ab29",fc705154.AzAdSG.001,1,fc705154.AzAdSG.001.xml,coursewide,,,SYBEX,"Which storage redundancy should you choose if you would like to have the copies distributed across the availability zones of the primary region and have read&hyphen;only secondary copies for cross&hyphen;region redundancy?","RA&hyphen;GZRS: Read&hyphen;only geozone redundant storage","01J9BBYF5P26FX5KVPH6C6GCQT",
"009a0873-4a7f-41ba-a87b-a7b748885da6",PROD,"31c665c2-6aa9-4c22-a6fb-30d489ed6db6",fc705154.AzAdSG.002,2,fc705154.AzAdSG.002.xml,coursewide,,,SYBEX,"What is the first step in configuring Azure File Sync?","Installation of file sync servers on the Windows Server","01J9BBYEQES4FAAE1X0TTDKNRT",
"009a0873-4a7f-41ba-a87b-a7b748885da6",PROD,"677f3596-e495-4433-bccb-fa7aaacdc7f0",fc705154.AzAdSG.003,3,fc705154.AzAdSG.003.xml,coursewide,,,SYBEX,"If you have a storage account with the name &ldquo;axdf01,&rdquo; what would be the endpoint for table storage?","<code><u>axdf01.table.core.windows.net</u></code>","01J9BBYEZZJ9DMT2KR0PXVHF1P",
"009a0873-4a7f-41ba-a87b-a7b748885da6",PROD,"c7734097-e7f6-497b-b211-e1a1a9a24f21",fc705154.AzAdSG.004,4,fc705154.AzAdSG.004.xml,coursewide,,,SYBEX,"Which service is used to store an Azure VM backup taken by Azure Backup?","Recovery Services Vault","01J9BBYER5NRHBMM5RGNX76J3S",
"009a0873-4a7f-41ba-a87b-a7b748885da6",PROD,"72b25146-5af8-490d-aa39-28c31c6affd7",fc705154.AzAdSG.005,5,fc705154.AzAdSG.005.xml,coursewide,,,SYBEX,"Which service should be used to decide if the user should be granted access or denied access based on the location of the user?","Conditional Access","01J9BBYF8WPFQV7AM484N5SA5W",
"009a0873-4a7f-41ba-a87b-a7b748885da6",PROD,"bba9ed61-bb79-474b-a245-d04b15afdb6c",fc705154.AzAdSG.006,6,fc705154.AzAdSG.006.xml,coursewide,,,SYBEX,"Which license is required to use the Identity Protection feature of Azure AD?","Azure AD Premium 2 (P2)","01J9BBYF2XJCHQ88DDQ23QB8FA",
"009a0873-4a7f-41ba-a87b-a7b748885da6",PROD,"a1195c8b-c7c5-446a-9ff8-4e182144f5a1",fc705154.AzAdSG.007,7,fc705154.AzAdSG.007.xml,coursewide,,,SYBEX,"For a custom image, ______________ virtual machines can be created in a virtual machine scale set.",100,"01J9BBYF8NGAHF2KRNZEPQ3MS5",
"009a0873-4a7f-41ba-a87b-a7b748885da6",PROD,"7759d287-5643-4f5e-a66c-f0ef81aaa595",fc705154.AzAdSG.008,8,fc705154.AzAdSG.008.xml,coursewide,,,SYBEX,"Azure Container Service is a ______________ solution.",PaaS,"01J9BBYERC3PY4CDNKGD97NPZD",
"009a0873-4a7f-41ba-a87b-a7b748885da6",PROD,"63b278ed-57e4-4cd7-a579-140d69322c13",fc705154.AzAdSG.009,9,fc705154.AzAdSG.009.xml,coursewide,,,SYBEX,"Which feature of App Service should be used to create staging, QA, and production instances of the same application?","Deployment slots","01J9BBYF2X1CK620WKV661G0C7",
"009a0873-4a7f-41ba-a87b-a7b748885da6",PROD,"6eb341ae-7444-4f8d-a360-4006e8167a4f",fc705154.AzAdSG.010,10,fc705154.AzAdSG.010.xml,coursewide,,,SYBEX,"Out of all Azure App Service tiers, the manual scaling option is available from the ____ tier onward.",Basic,"01J9BBYFF0EFVKC1PZH1W2CHAE",
"009a0873-4a7f-41ba-a87b-a7b748885da6",PROD,"35ac3abe-5db9-4e32-9f37-43e6a1995567",fc705154.AzAdSG.011,11,fc705154.AzAdSG.011.xml,coursewide,,,SYBEX,"Which command&hyphen;line tools should be used to manage an Azure Kubernetes cluster?",<code>kubectl</code>,"01J9BBYFEE7NE978MAE8N558AA",
"009a0873-4a7f-41ba-a87b-a7b748885da6",PROD,"a0493ea4-fb1d-473b-a181-d3f9846d1aa9",fc705154.AzAdSG.012,12,fc705154.AzAdSG.012.xml,coursewide,,,SYBEX,"______________ can be used to store container images.","Azure Container Registry","01J9BBYFJ0A1YD1HSHD63EFMJA",
"009a0873-4a7f-41ba-a87b-a7b748885da6",PROD,"c9dc4f21-ea41-43c5-888d-18d8d160f74c",fc705154.AzAdSG.013,13,fc705154.AzAdSG.013.xml,coursewide,,,SYBEX,"_____________________ is used to build container images to the Azure Container Registry.","<code>az acr build</code>","01J9BBYFSJHXBV4ER78STBBDYC",
"009a0873-4a7f-41ba-a87b-a7b748885da6",PROD,"1580ea40-d7f1-4d64-8f28-1fafd245a512",fc705154.AzAdSG.014,14,fc705154.AzAdSG.014.xml,coursewide,,,SYBEX,"You plan to include automation as part of your virtual machine deployment. Which extension should be used to make sure that the automation is not interrupted by the reboot?","Desired State Configuration","01J9BBYFEV82ZRMHMADM5CV5RE",
"009a0873-4a7f-41ba-a87b-a7b748885da6",PROD,"f19586a8-f54b-4fbb-a0e2-93f96dd06373",fc705154.AzAdSG.015,15,fc705154.AzAdSG.015.xml,coursewide,,,SYBEX,"The _______________ feature can be used to help users to reset their own passwords without reaching out to the help desk.","Self&hyphen;service password reset (SSPR)","01J9BBYFMMZHHJGMK320TAXKMH",
"009a0873-4a7f-41ba-a87b-a7b748885da6",PROD,"2463d6de-7bd3-4e1f-9af7-f6cf285c456e",fc705154.AzAdSG.016,16,fc705154.AzAdSG.016.xml,coursewide,,,SYBEX,"The ____________________ role should be given to a user to manage all resources and to delegate access.",Owner,"01J9BBYET4QYH9DDMM3K3NAGAF",
"009a0873-4a7f-41ba-a87b-a7b748885da6",PROD,"0c9e9711-abc9-4056-9818-7491e06fd19f",fc705154.AzAdSG.017,17,fc705154.AzAdSG.017.xml,coursewide,,,SYBEX,"The ________________ lock avoids accidental deletion of Azure resources.",Delete,"01J9BBYF8VBY9JTBY4CDZJNTGH",
