projectId,env,qtiId,title,order,href,placementType,topic,topicOrder,source,frontText,backText,resourceId,errors
"ba3127c3-4bd1-4b46-b206-c7e75691aad1",PROD,"ba729be4-463e-4b8d-a682-0a535de72808","fc359340.WiSe2016SG740.001",1,"fc359340.WiSe2016SG740.001.xml",coursewide,,,SYBEX,"In order to install WSUS, you would use what program?","Server Manager","01JBV6FSYWH0E4HPT17KSYVCRK",
"ba3127c3-4bd1-4b46-b206-c7e75691aad1",PROD,"2b297b02-d3ab-4270-ae4f-2995ebe2bae8","fc359340.WiSe2016SG740.002",2,"fc359340.WiSe2016SG740.002.xml",coursewide,,,SYBEX,"What security implementation does not prevent security violations but records security&hyphen;related events?",Auditing,"01JBV6FSWEAVH5CHQ6PEGECWQ5",
"ba3127c3-4bd1-4b46-b206-c7e75691aad1",PROD,"41e37ecb-ee57-495d-b28c-426bd1a393fe","fc359340.WiSe2016SG740.003",3,"fc359340.WiSe2016SG740.003.xml",coursewide,,,SYBEX,"Which administrative tool can system administrators use to monitor information related to auditing?","Event Viewer","01JBV6FT05NF2JPJQSJ8DKJC5R",
"ba3127c3-4bd1-4b46-b206-c7e75691aad1",PROD,"d83e68a2-b688-4360-b912-ee3b0c0c1fad","fc359340.WiSe2016SG740.004",4,"fc359340.WiSe2016SG740.004.xml",coursewide,,,SYBEX,"Which Event Viewer log contains information about audited events?","Security log","01JBV6FSG3ZK2CET2QBPAB8SNH",
"ba3127c3-4bd1-4b46-b206-c7e75691aad1",PROD,"902c2e32-6064-4501-a27c-1ed9d15658af","fc359340.WiSe2016SG740.005",5,"fc359340.WiSe2016SG740.005.xml",coursewide,,,SYBEX,"Groupings of applications used for software deployment are known as _______.",Categories,"01JBV6FSTT12EHRKS1R59VHGWK",
"ba3127c3-4bd1-4b46-b206-c7e75691aad1",PROD,"719c00a8-b65a-4d5e-91d5-2793904f7b22","fc359340.WiSe2016SG740.006",6,"fc359340.WiSe2016SG740.006.xml",coursewide,,,SYBEX,"A system administrator wants to back up all files that have changed since last night's backup. The backup needs to be as fast as possible. What backup operation type would do this?","Incremental backup","01JBV6FSNHCMBX73F6NYPDHFK3",
"ba3127c3-4bd1-4b46-b206-c7e75691aad1",PROD,"5550d06e-3e23-40f1-a421-c48ef06336c0","fc359340.WiSe2016SG740.007",7,"fc359340.WiSe2016SG740.007.xml",coursewide,,,SYBEX,"A Windows Server 2016 computer that contains a copy of the Active Directory database is known as a _______.","Domain controller","01JBV6FSB49BP7NFSHHYDJ20P5",
"ba3127c3-4bd1-4b46-b206-c7e75691aad1",PROD,"990efab3-d6f4-488c-995f-a7c63d024bf4","fc359340.WiSe2016SG740.008",8,"fc359340.WiSe2016SG740.008.xml",coursewide,,,SYBEX,"A Windows Server 2016 computer that is a member of an Active Directory domain but does not contain a copy of the Active Directory data store is known as a _______.","Member server","01JBV6FRXVD8KFNVE3W21J5193",
"ba3127c3-4bd1-4b46-b206-c7e75691aad1",PROD,"44f7b059-5809-42a2-a5d5-4cc1bd3cd412","fc359340.WiSe2016SG740.009",9,"fc359340.WiSe2016SG740.009.xml",coursewide,,,SYBEX,"An Active Directory object that points to a file share point is known as a _______.","Shared folder","01JBV6FS5KCFVWFVC8THDK1YCX",
"ba3127c3-4bd1-4b46-b206-c7e75691aad1",PROD,"c0391b92-a07d-40f2-b15d-96de229b6633","fc359340.WiSe2016SG740.010",10,"fc359340.WiSe2016SG740.010.xml",coursewide,,,SYBEX,"Which feature within the Windows Server 2016 Performance tool allows system administrators to view information in Chart, Histogram, and Report views?","Performance Monitor","01JBV6FSVG297CKSM5PFG4D01N",
"ba3127c3-4bd1-4b46-b206-c7e75691aad1",PROD,"168f4ac8-edac-421e-9bc7-f639a2dc8237","fc359340.WiSe2016SG740.011",11,"fc359340.WiSe2016SG740.011.xml",coursewide,,,SYBEX,"The _______ utility can be used to gain a quick overview of current system activity.","Task Manager or Resource Monitor","01JBV6FSGK0ZBXEWRKJ93WNR8T",
"ba3127c3-4bd1-4b46-b206-c7e75691aad1",PROD,"5e8ccfff-2e37-4996-9f91-e05d621745a6","fc359340.WiSe2016SG740.012",12,"fc359340.WiSe2016SG740.012.xml",coursewide,,,SYBEX,"Which service is responsible for installing applications on Windows&hyphen;based computers?","Windows Installer","01JBV6FSP10H6G68TWB3XP1GPY",
"ba3127c3-4bd1-4b46-b206-c7e75691aad1",PROD,"bd7f5ab0-770d-43cb-8e57-0e1b7d66b756","fc359340.WiSe2016SG740.013",13,"fc359340.WiSe2016SG740.013.xml",coursewide,,,SYBEX,"What two types of backups does the Windows Server 2016 backup utility perform?","Full server or custom","01JBV6FSAJYMPJVX38QZE8QPAW",
"ba3127c3-4bd1-4b46-b206-c7e75691aad1",PROD,"2cd252e0-2d16-46cd-94f5-93aa9a2a7440","fc359340.WiSe2016SG740.014",14,"fc359340.WiSe2016SG740.014.xml",coursewide,,,SYBEX,"Which administrative tool can be used to manage security for only the local computer?","Local Security Policy","01JBV6FRX6SCZ0YTPG5NQGJJZR",
"ba3127c3-4bd1-4b46-b206-c7e75691aad1",PROD,"b8e99990-1d5d-4768-afed-68c94682072c","fc359340.WiSe2016SG740.015",15,"fc359340.WiSe2016SG740.015.xml",coursewide,,,SYBEX,"A system administrator wants a user account to be able to bypass file security for backup and recovery operations. To which group should the administrator add the user?","Backup Operators","01JBV6FS5B9H6959F9TB55AK55",
"ba3127c3-4bd1-4b46-b206-c7e75691aad1",PROD,"9f75021a-973c-4e3f-a4cb-c040cde56255","fc359340.WiSe2016SG740.016",16,"fc359340.WiSe2016SG740.016.xml",coursewide,,,SYBEX,"Which service can be used to apply patches to installed applications?","Windows Installer","01JBV6FRY9ZRZZK8KRMPP2CQ4Z",
