projectId,env,qtiId,title,order,href,placementType,topic,topicOrder,source,frontText,backText,resourceId,errors
"0f47ed8b-f65d-4675-8bf6-2f9f073eb6f1",PROD,QUE_76852,312567_TypoDes7E_FC_01,1,QUE_76852.xml,topic,Letterforms,1,DUMMIES,"Name the part of the letterform identified by the arrow <img alt=""Image"" src=""https://epdc.wiley.com/images/d5d2b9e7-196f-48a8-8125-a4fc78ad75c1"" height=""162"" width=""150""/>","Bowl: A curved stroke enclosing the counterform of a letter.","01JBH4HBYSCCJHHQ2G0ZG2MPHW",
"0f47ed8b-f65d-4675-8bf6-2f9f073eb6f1",PROD,QUE_76904,312567_TypoDes7E_FC_02,2,QUE_76904.xml,topic,Letterforms,1,DUMMIES,"Name the part of the letterform identified by the arrow<br/><img alt=""Image"" src=""https://epdc.wiley.com/images/c76b0a7d-bafa-41d5-a6c1-375df6e455fa"" height=""152"" width=""150""/>","Ear: A small stroke that projects from the upper right side of the bowl of the lowercase roman <em>g</em>.","01JBH4HBY0P5RS3YCN8SGN2KRA",
"0f47ed8b-f65d-4675-8bf6-2f9f073eb6f1",PROD,QUE_76905,312567_TypoDes7E_FC_03,3,QUE_76905.xml,topic,Letterforms,1,DUMMIES,"Name the part of the letterform identified by the arrow<img alt=""Image"" src=""https://epdc.wiley.com/images/4f176c33-cac3-4af0-8981-f137f0173d67"" height=""157"" width=""150""/><br/>","Link: The stroke that connects the bowl and the loop of a lowercase roman <em>g</em>.","01JBH4HC0HYT7CBVWVKM7PDMR7",
"0f47ed8b-f65d-4675-8bf6-2f9f073eb6f1",PROD,QUE_76906,312567_TypoDes7E_FC_04,4,QUE_76906.xml,topic,Letterforms,1,DUMMIES,"Name the part of the letterform identified by the arrow<br/><img alt=""Image"" src=""https://epdc.wiley.com/images/98b8c063-34ce-4e17-8cd2-abe8e4664117"" height=""165"" width=""150""/>","Descender: A stroke on a lowercase letterform that falls below the baseline.","01JBH4HBY1TRZF66N0C6SFQ63W",
"0f47ed8b-f65d-4675-8bf6-2f9f073eb6f1",PROD,QUE_76907,312567_TypoDes7E_FC_05,5,QUE_76907.xml,topic,Letterforms,1,DUMMIES,"Name the part of the letterform identified by the arrow<br/><img alt=""Image"" src=""https://epdc.wiley.com/images/355e02b7-8c51-48ee-86ce-3972110ad2f9"" height=""134"" width=""150""/>","Loop: The bottom form of the lowercase roman <em>g</em>.","01JBH4HBPW314WRJMNBE73VNX9",
"0f47ed8b-f65d-4675-8bf6-2f9f073eb6f1",PROD,QUE_76908,312567_TypoDes7E_FC_06,6,QUE_76908.xml,topic,Letterforms,1,DUMMIES,"Name the part of the letterform identified by the arrow<br/><img alt=""Image"" src=""https://epdc.wiley.com/images/2a42c4fd-9c93-4d22-948a-2eec86cb3d9b"" height=""146"" width=""150""/>","Apex: The peak of the triangle of an uppercase <em>A</em>.","01JBH4HC3JE6SAE4Z1S6BNVQMY",
"0f47ed8b-f65d-4675-8bf6-2f9f073eb6f1",PROD,QUE_76909,312567_TypoDes7E_FC_07,7,QUE_76909.xml,topic,Letterforms,1,DUMMIES,"Name the part of the letterform identified by the arrow<br/><img alt=""Image"" src=""https://epdc.wiley.com/images/b2fc678e-8b74-453f-bf8e-fe828737fc9f"" height=""138"" width=""150""/>","Hairline: The thinnest stroke within a typeface that has strokes of varying weights.","01JBH4HBYY3BFY5NZD6BV0SZQS",
"0f47ed8b-f65d-4675-8bf6-2f9f073eb6f1",PROD,QUE_76910,312567_TypoDes7E_FC_08,8,QUE_76910.xml,topic,Letterforms,1,DUMMIES,"Name the part of the letterform identified by the arrow<br/><img alt=""Image"" src=""https://epdc.wiley.com/images/880165d6-2583-4869-8b8e-af0302a2c226"" height=""132"" width=""150""/>","Fillet: The contoured edge that connects the serif and stem in bracketed serifs.","01JBH4HBYQX8WJSC9BS6E09027",
"0f47ed8b-f65d-4675-8bf6-2f9f073eb6f1",PROD,QUE_76911,312567_TypoDes7E_FC_09,9,QUE_76911.xml,topic,Letterforms,1,DUMMIES,"Name the part of the letterform identified by the arrow<br/><img alt=""Image"" src=""https://epdc.wiley.com/images/e41e6b0c-cb96-4974-a96e-f18b5bb11edd"" height=""163"" width=""150""/>","Crossbar: The horizontal stroke connecting two sides of the letterform (as in <em>e</em>, <em>A</em>, and <em>H</em>) or bisecting the main stroke (as in <em>f</em> and <em>t</em>).","01JBH4HBTMNGSXPAMKT6T92A1F",
"0f47ed8b-f65d-4675-8bf6-2f9f073eb6f1",PROD,QUE_76912,312567_TypoDes7E_FC_10,10,QUE_76912.xml,topic,Letterforms,1,DUMMIES,"Name the part of the letterform identified by the arrow<br/><img alt=""Image"" src=""https://epdc.wiley.com/images/21d65187-13de-4f51-97e9-f2504a38f9bf"" height=""160"" width=""150""/>","Arm: A projecting horizontal stroke that is unattached on one or both ends, as in the letters <em>T</em> and <em>E</em>.","01JBH4HDVEBQ4V4DWAEP22V64Z",
