projectId,env,qtiId,title,order,href,placementType,topic,topicOrder,source,frontText,backText,resourceId,errors
"94d78230-6ece-46db-87af-27290abcc0e4",PROD,"82f1cfa1-c88a-42f2-91fc-00a13e059976","fc617624.JaSE11PrgIISG.f1.001",1,"fc617624.JaSE11PrgIISG.f1.001.xml",topic,"Flashcards 1",1,SYBEX,"Given an outer class <code>Opossum</code> and its inner class <code>Tail</code>, how would you create an instance of <code>Tail</code> within a <code>static</code> method of <code>Opossum</code>?","<code>new Opossum().new Tail()</code>","01JBH2ZBY6QW0GMDX6KN3HWXM5",
"94d78230-6ece-46db-87af-27290abcc0e4",PROD,"c4537b60-d9c4-412e-b05d-377d1bb281d5","fc617624.JaSE11PrgIISG.f1.002",2,"fc617624.JaSE11PrgIISG.f1.002.xml",topic,"Flashcards 1",1,SYBEX,"Name the five method types available in an interface.","<code>abstract</code>, <code>default</code>, <code>static</code>, <code>private</code>, and <code>private static</code> methods","01JBH2ZC35C6QW4QW00DWZKQ2P",
"94d78230-6ece-46db-87af-27290abcc0e4",PROD,"d5528391-5c45-45f0-902f-3a4ebed0584a","fc617624.JaSE11PrgIISG.f1.003",3,"fc617624.JaSE11PrgIISG.f1.003.xml",topic,"Flashcards 1",1,SYBEX,"True or false? An inner class can include some <code>static</code> members.","True. An inner class can contain <code>static final</code> fields.","01JBH2ZC8GCX4F1GA3K9AZCE5T",
"94d78230-6ece-46db-87af-27290abcc0e4",PROD,"1a672dcd-e365-4b1f-afad-afdeb5a083ab","fc617624.JaSE11PrgIISG.f1.004",4,"fc617624.JaSE11PrgIISG.f1.004.xml",topic,"Flashcards 1",1,SYBEX,"True or false? A <code>private static</code> interface method can access a <code>default</code> interface method within the same interface.",FALSE,"01JBH2ZB91B2HKKT5PYFKE1Y1T",
"94d78230-6ece-46db-87af-27290abcc0e4",PROD,"b99d4133-1dc1-4ab1-a4e1-ad59f4bc4c4f","fc617624.JaSE11PrgIISG.f1.005",5,"fc617624.JaSE11PrgIISG.f1.005.xml",topic,"Flashcards 1",1,SYBEX,"True or false? A local class can only be declared as extending one class or implementing one interface.",FALSE,"01JBH2ZBEE33ZDXD9DXJYFPFNN",
"94d78230-6ece-46db-87af-27290abcc0e4",PROD,"f6eb8ea4-a28b-4417-8646-4adefc55d5d4","fc617624.JaSE11PrgIISG.f1.006",6,"fc617624.JaSE11PrgIISG.f1.006.xml",topic,"Flashcards 1",1,SYBEX,"Which nested class types can be marked <code>abstract</code> or <code>final</code>?","Inner classes, <code>static</code> nested classes, and local classes","01JBH2ZBKGHV5EZY4RE5FG5NH0",
"94d78230-6ece-46db-87af-27290abcc0e4",PROD,"16efb231-3d66-4c0c-af12-df0eb6d1040e","fc617624.JaSE11PrgIISG.f1.007",7,"fc617624.JaSE11PrgIISG.f1.007.xml",topic,"Flashcards 1",1,SYBEX,"What modifiers are permitted on variables in the parameter list of a lambda expression?","Only <code>final</code> is permitted.","01JBH2ZBS311FCJFKVF1CHP0RE",
"94d78230-6ece-46db-87af-27290abcc0e4",PROD,"4c646d02-da88-41bb-8d3c-0719dca6cdaf","fc617624.JaSE11PrgIISG.f1.008",8,"fc617624.JaSE11PrgIISG.f1.008.xml",topic,"Flashcards 1",1,SYBEX,"What is the shortest equivalent form of the following lambda expression? <code>(Animal a) -> { return 5; }</code>","<code>a -> 5</code>","01JBH2Z9W4ZVFKP241EWRWDJ3S",
"94d78230-6ece-46db-87af-27290abcc0e4",PROD,"2b71afa4-0e9f-483a-a269-cae2271eb6a5","fc617624.JaSE11PrgIISG.f1.009",9,"fc617624.JaSE11PrgIISG.f1.009.xml",topic,"Flashcards 1",1,SYBEX,"What is the result of extending a class marked <code>final</code>?","It does not compile.","01JBH2ZA383YV90SN1EFF2S7PT",
"94d78230-6ece-46db-87af-27290abcc0e4",PROD,"65625148-7ff4-4d4a-bbc9-8a04e58980ed","fc617624.JaSE11PrgIISG.f1.010",10,"fc617624.JaSE11PrgIISG.f1.010.xml",topic,"Flashcards 1",1,SYBEX,"Given an enum <code>Seasons</code>, with values <code>Seasons.FALL</code>, <code>Seasons.WINTER</code>, <code>Seasons.SPRING</code>, and <code>Seasons.SUMMER</code> and a <code>switch</code> statement that uses this enum, what format should the <code>case</code> values be in?","They should be written without the enum name, such as <code>case FALL</code>, not <code>case Seasons.FALL</code>, which does not compile.","01JBH2ZA922V08SSXZTEGVXSK1",
