productID,env,id,title,order,href,placementType,topic,topicOrder,type,frontText,backText,responseID,errors
"c14567ec-127c-4e28-aa1e-f1d6b8d11e05",PROD,"07e1bdb8-2854-47c6-a141-cba0d702c8de",fc885429.DataEngSG.001,1,"fc885429.DataEngSG.001.xml",coursewide,,,SYBEX,"The DP&hyphen;203 exam is titled ___________________ on Microsoft Azure.","Data Engineering","01J06B9KJ94HR9TM2XXNG2G1MY",
"c14567ec-127c-4e28-aa1e-f1d6b8d11e05",PROD,"39f2a5ed-8923-4a4f-bfa1-553ea8b93316",fc885429.DataEngSG.002,2,"fc885429.DataEngSG.002.xml",coursewide,,,SYBEX,"___________________, ___________________, ___________________, and ___________________ are contained in an Azure storage account.","Blob/ADLS, Table, Queue, Files","01J06B9M170YKMWKD8331QK26N",
"c14567ec-127c-4e28-aa1e-f1d6b8d11e05",PROD,"1ab277ed-6b4c-44ee-8d3f-d4f332397858",fc885429.DataEngSG.003,3,"fc885429.DataEngSG.003.xml",coursewide,,,SYBEX,"Name four Azure messaging products.","Event Hubs, Event Grid, Service Bus, Azure Queue Storage","01J06B9MADYS46ENTDYZF5ZJA1",
"c14567ec-127c-4e28-aa1e-f1d6b8d11e05",PROD,"88f1899d-284d-4a88-b174-e270bbc9f16d",fc885429.DataEngSG.004,4,"fc885429.DataEngSG.004.xml",coursewide,,,SYBEX,"Azure Active Directory (Azure AD) has to do with ___________________.",security,"01J06B9MKTDXS513JKT791SZA3",
"c14567ec-127c-4e28-aa1e-f1d6b8d11e05",PROD,"a657119f-5416-4aac-a9ab-148b61ac7777",fc885429.DataEngSG.005,5,"fc885429.DataEngSG.005.xml",coursewide,,,SYBEX,"An Azure VNet has to do with ___________________.",networking,"01J06B9MWCJ1S9GVN0C121ZC7C",
"c14567ec-127c-4e28-aa1e-f1d6b8d11e05",PROD,"34a731a6-6e74-4284-9d40-10b4722ee3d6",fc885429.DataEngSG.006,6,"fc885429.DataEngSG.006.xml",coursewide,,,SYBEX,"An Azure VM falls into the ___________________ cloud service model.",IaaS,"01J06B9N66GXS44K1QD21N66DN",
"c14567ec-127c-4e28-aa1e-f1d6b8d11e05",PROD,"e965f4bf-5d6d-4cfe-b9da-08ff5f7118ff",fc885429.DataEngSG.007,7,"fc885429.DataEngSG.007.xml",coursewide,,,SYBEX,"An Azure App Service falls into the ___________________ cloud service model.",PaaS,"01J06B9NDWRSPNNJJBM0JRB07R",
"c14567ec-127c-4e28-aa1e-f1d6b8d11e05",PROD,"7c8b5e06-a6d0-41ea-9831-344c74710880",fc885429.DataEngSG.008,8,"fc885429.DataEngSG.008.xml",coursewide,,,SYBEX,"RBAC stands for ___________________.","role&hyphen;based access control","01J06B9NMAAGDKSZ7J6V001Z0J",
"c14567ec-127c-4e28-aa1e-f1d6b8d11e05",PROD,"769b75c5-0a26-4dd6-9c95-bdd69be3e1f5",fc885429.DataEngSG.009,9,"fc885429.DataEngSG.009.xml",coursewide,,,SYBEX,"Are IaaS, PaaS, FaaS, and LaaS all cloud service offerings available on Azure?","No. LaaS is not a cloud service offering available on Azure.","01J06B9NVVEY6CMQY293KMD73M",
"c14567ec-127c-4e28-aa1e-f1d6b8d11e05",PROD,"1695b9fc-4d26-43c7-a298-fc1dad3a1188",fc885429.DataEngSG.010,10,"fc885429.DataEngSG.010.xml",coursewide,,,SYBEX,"Which three items can be stored in an Azure key vault?","secrets, Keys, and Certificates","01J06B9P3QNYNETNN4VRAXNZ1G",
