projectId,env,qtiId,title,order,href,placementType,topic,topicOrder,source,frontText,backText,resourceId,errors
"634faee4-03ce-48e8-b025-59021a14143c",PROD,"7195d8b9-bf3a-42e8-8ba4-22d246606385",fc420897.PRINCE2SG2E.001,1,"fc420897.PRINCE2SG2E.001.xml",coursewide,,,SYBEX,"Which theme establishes mechanisms to determine whether the project is (and remains) desirable, viable, and achievable?","Business case theme","01JBV75QKDJQ5RWKV3HSP584PV",
"634faee4-03ce-48e8-b025-59021a14143c",PROD,"c17b6a71-6717-489f-9851-276d2386b3e1",fc420897.PRINCE2SG2E.002,2,"fc420897.PRINCE2SG2E.002.xml",coursewide,,,SYBEX,"Which type of risk response reduces only the financial impact of a risk?",Transfer,"01JBV75QRJEX2M1N5NPVFS69X3",
"634faee4-03ce-48e8-b025-59021a14143c",PROD,"23b4b857-b7fd-4939-b5ab-f7fd7796a8f0",fc420897.PRINCE2SG2E.003,3,"fc420897.PRINCE2SG2E.003.xml",coursewide,,,SYBEX,"What PRINCE2 term is used to describe the adoption of PRINCE2 across an organization?",Embedding,"01JBV75Q96FSFB2N961KJNQWB9",
"634faee4-03ce-48e8-b025-59021a14143c",PROD,"8abf2e3f-17d8-4a0b-8c76-1fe98a848db2",fc420897.PRINCE2SG2E.004,4,"fc420897.PRINCE2SG2E.004.xml",coursewide,,,SYBEX,"What PRINCE2 term is used to describe the measurable improvement resulting from an outcome that is perceived as positive by one or more stakeholders?",Benefit,"01JBV75QEK5M4X0Y8XAT298ZBF",
"634faee4-03ce-48e8-b025-59021a14143c",PROD,"52576333-3212-4b6c-b24b-fa05f654f5c5",fc420897.PRINCE2SG2E.005,5,"fc420897.PRINCE2SG2E.005.xml",coursewide,,,SYBEX,"PRINCE2 consists of four integrated elements: themes, processes, the project environment, and which other?",Principles,"01JBV75QM1FKXV00ARWJ10V1EC",
"634faee4-03ce-48e8-b025-59021a14143c",PROD,"83bfe0fe-b565-4dda-9c36-4ee8a64b92b0",fc420897.PRINCE2SG2E.006,6,"fc420897.PRINCE2SG2E.006.xml",coursewide,,,SYBEX,"Which management product is used to determine how and when a measurement of the achievement of the project&rsquo;s benefits can be made?","Benefits management approach","01JBV75Q6C7PDVYTHQHZ3R4V07",
"634faee4-03ce-48e8-b025-59021a14143c",PROD,"85a00c63-ce60-4003-91c7-b1625c84cc05",fc420897.PRINCE2SG2E.007,7,"fc420897.PRINCE2SG2E.007.xml",coursewide,,,SYBEX,"Which section of the business case balances the forecast benefits against the time, cost, and risk of the project?","Investment appraisal","01JBV75QDF4W9S7CN1VD4TE5B2",
"634faee4-03ce-48e8-b025-59021a14143c",PROD,"2b98c96b-2143-4e3f-9aa2-8be5a7f3e9ba",fc420897.PRINCE2SG2E.008,8,"fc420897.PRINCE2SG2E.008.xml",coursewide,,,SYBEX,"During which process is version one of the detailed business case created?","Initiating a project","01JBV75QJV8MHB4C1ATXXRKZTK",
"634faee4-03ce-48e8-b025-59021a14143c",PROD,"932eab15-9111-4179-ac0d-74903236e29b",fc420897.PRINCE2SG2E.009,9,"fc420897.PRINCE2SG2E.009.xml",coursewide,,,SYBEX,"Which role is responsible for demonstrating that benefits have occurred?","Senior user","01JBV75QP9TF75FN2VSDPAEWAW",
"634faee4-03ce-48e8-b025-59021a14143c",PROD,"5f2709a5-a910-4383-9d1b-8cadac3f780b",fc420897.PRINCE2SG2E.010,10,"fc420897.PRINCE2SG2E.010.xml",coursewide,,,SYBEX,"Which PRINCE2 principle ensures that everyone on the project team understands what is expected of them?","Defined roles and responsibilities","01JBV75QVJJKS6GQNQ82KKEW3T",
