projectId,env,qtiId,title,order,href,placementType,topic,topicOrder,source,frontText,backText,resourceId,errors
352b4058-0833-4f24-b05c-94542aae9778,PROD,a53ca929-783c-4d51-a38c-4fb6889185f8,FC870371.mcaazsesg.001,1,FC870371.mcaazsesg.001.xml,coursewide,,,SYBEX,What does the CIA Triad stand for?,"CIA stands for confidentiality, integrity, and availability, which are the three goals you are trying to accomplish.",01J8M6R6HSWC1ETZKNSAXR85V5,
352b4058-0833-4f24-b05c-94542aae9778,PROD,59677353-b6a9-4799-b029-65e6c4e9aafd,FC870371.mcaazsesg.002,2,FC870371.mcaazsesg.002.xml,coursewide,,,SYBEX,What does confidentiality mean in the CIA triad?,Confidentiality means that only people with the right access should be able to access any piece of information.,01J8M6R6FWVKH2KP8T6G16DW5Q,
352b4058-0833-4f24-b05c-94542aae9778,PROD,4db3f655-d7ab-4c69-baeb-950bb1a1d732,FC870371.mcaazsesg.003,3,FC870371.mcaazsesg.003.xml,coursewide,,,SYBEX,What does integrity mean in the CIA triad?,Integrity means that only people with the correct access are able to change/edit any piece of information within a company. Its purpose is to ensure that data is accurate and consistent.,01J8M6R6HWNJWE98HS0EDQEB8P,
352b4058-0833-4f24-b05c-94542aae9778,PROD,cdcf52c7-5dfe-4b03-9121-1da4e835a71d,FC870371.mcaazsesg.004,4,FC870371.mcaazsesg.004.xml,coursewide,,,SYBEX,What does availability mean in the CIA triad?,Availability means that you want to ensure that your information and services are always available for use by the right user.,01J8M6R5X97FQKDYNQSW46QGC3,
352b4058-0833-4f24-b05c-94542aae9778,PROD,d5b8c4f9-2121-4cbf-a21a-421634f28823,FC870371.mcaazsesg.005,5,FC870371.mcaazsesg.005.xml,coursewide,,,SYBEX,What is nonrepudiation?,Nonrepudiation means that no one should be able to perform an action online and then deny that they performed that action.,01J8M6R69JKZA15GTRG9R5PTYZ,
352b4058-0833-4f24-b05c-94542aae9778,PROD,a95b664e-23f1-4d49-9cb1-46b43c890784,FC870371.mcaazsesg.006,6,FC870371.mcaazsesg.006.xml,coursewide,,,SYBEX,What is the principle of least privilege?,It means that you should only give users the amount of privilege they need to do their job and nothing more.,01J8M6R63V683DRSVRMEKEEZZ8,
352b4058-0833-4f24-b05c-94542aae9778,PROD,c99b82d0-8f34-49c6-8f48-76a0fdbc17e8,FC870371.mcaazsesg.007,7,FC870371.mcaazsesg.007.xml,coursewide,,,SYBEX,What is a zero&hyphen;trust model?,"A security concept stating that an organization shouldn&rsquo;t automatically implicitly trust any device/entity/user inside or outside its perimeter, and instead should verify everything before granting the device/entity access to anything",01J8M6R67SDNKV38QVKVKQ8QKZ,
352b4058-0833-4f24-b05c-94542aae9778,PROD,cd265649-6f46-4a6e-8678-57db8b81155d,FC870371.mcaazsesg.008,8,FC870371.mcaazsesg.008.xml,coursewide,,,SYBEX,What is defense in depth?,The idea that any important network resource should be protected by multiple layers of security,01J8M6R5WQJPJ54K8E02HY0JP8,
352b4058-0833-4f24-b05c-94542aae9778,PROD,55dee893-9eb7-4535-bfe5-c7f73fe89bfc,FC870371.mcaazsesg.009,9,FC870371.mcaazsesg.009.xml,coursewide,,,SYBEX,What is security through obscurity?,"The idea that you can keep a system secure by keeping it a secret, which isn&rsquo;t a good idea. Although keeping the system hidden does reduce the number of threats that might target it, it&rsquo;s typically only a matter of time before an attacker finds out about it.",01J8M6R622FJ7C1Y6VEJWMS35V,
352b4058-0833-4f24-b05c-94542aae9778,PROD,f89f2c09-28bc-4bbd-bae6-c28c4ecc704b,FC870371.mcaazsesg.010,10,FC870371.mcaazsesg.010.xml,coursewide,,,SYBEX,What is authentication?,Confirming that a user is who they claim to be,01J8M6R6EHWCCP4TAZR0GJ03ZX,
352b4058-0833-4f24-b05c-94542aae9778,PROD,0e32f17f-cfd8-451a-aaf6-f8d12d901a60,FC870371.mcaazsesg.011,11,FC870371.mcaazsesg.011.xml,coursewide,,,SYBEX,What are the three primary forms of authentication?,"The three primary categories of authentication are as follows: <div style=""text-align: left;""><ul><li>Something you know (for example, a password)</li><li>Something you have (for example, an access card)</li><li>Something you are (for example, your fingerprint)</li></ul></div>",01J8M6R66PXC7128JMFMSPJF10,
352b4058-0833-4f24-b05c-94542aae9778,PROD,a9d0938c-6cdd-4650-b95d-b344d4a5d0ce,FC870371.mcaazsesg.012,12,FC870371.mcaazsesg.012.xml,coursewide,,,SYBEX,What is authorization?,The process of granting or denying a user access to system resources once the user is authenticated,01J8M6R6BXX00KEVWTH50KEPWP,
352b4058-0833-4f24-b05c-94542aae9778,PROD,223e4d75-6cc4-45b1-8402-b76985c675e6,FC870371.mcaazsesg.013,13,FC870371.mcaazsesg.013.xml,coursewide,,,SYBEX,What is accounting?,"The ability to track a user&rsquo;s activity while accessing the company&rsquo;s resources; includes the amount of time spent on the network, the services accessed while there, and the amount of data transferred during their session",01J8M6R619ZQ5KRFFK1SK1XFTB,
352b4058-0833-4f24-b05c-94542aae9778,PROD,c5da5ac3-f065-4d37-8b9f-1a419c578572,FC870371.mcaazsesg.014,14,FC870371.mcaazsesg.014.xml,coursewide,,,SYBEX,What is encryption?,"The process of encoding information so that it cannot be read by anyone other than the intended recipient. This process begins with the original message (i.e., plaintext), which is encoded and converted into ciphertext, sent to the recipient, and then converted back into plaintext so that it can be read.",01J8M6R5ZX70QDE4FA8KZ67N08,
352b4058-0833-4f24-b05c-94542aae9778,PROD,5d6fbb5f-07ef-4a1e-b252-585e5cf9ea10,FC870371.mcaazsesg.015,15,FC870371.mcaazsesg.015.xml,coursewide,,,SYBEX,What is symmetric key encryption?,"In this form of encryption, the same or identical encryption keys are used to both encrypt and decrypt information.",01J8M6R618N1VGCK95TV3J33M7,
352b4058-0833-4f24-b05c-94542aae9778,PROD,2d124bdb-4eab-4a24-9b32-5f8cc002150a,FC870371.mcaazsesg.016,16,FC870371.mcaazsesg.016.xml,coursewide,,,SYBEX,What is asymmetric key encryption?,"In this form of encryption, different keys are used for the encryption and decryption of a message.",01J8M6R5W0F4S8AQ4VHFZX6E4N,
352b4058-0833-4f24-b05c-94542aae9778,PROD,d61451fa-38ab-462c-b99e-c0181735be3e,FC870371.mcaazsesg.017,17,FC870371.mcaazsesg.017.xml,coursewide,,,SYBEX,What is end&hyphen;to&hyphen;end encryption?,When encryption is used throughout the communication process so that only the end users can read the messages,01J8M6R62H6MVCDZYBA8G7R4W8,
352b4058-0833-4f24-b05c-94542aae9778,PROD,e58e08f1-43a8-4654-8a92-ef699fd867b5,FC870371.mcaazsesg.018,18,FC870371.mcaazsesg.018.xml,coursewide,,,SYBEX,What is network segmentation?,"Dividing your computer network into smaller physical, or logical, components",01J8M6R6109R22P99YQGFBSNZT,
352b4058-0833-4f24-b05c-94542aae9778,PROD,a67d8eed-3113-4532-a70e-08edb4f3cfe8,FC870371.mcaazsesg.019,19,FC870371.mcaazsesg.019.xml,coursewide,,,SYBEX,What is a DDoS attack?,"Distributed denial&hyphen;of&hyphen;service (DDoS) occurs when a hacker makes a computer or console unable to respond or lag in its response (i.e., much slower to respond).",01J8M6R6BYXPGR5RSVRYG8DN0W,
352b4058-0833-4f24-b05c-94542aae9778,PROD,4c74c3af-7274-49d9-aff8-431637b51301,FC870371.mcaazsesg.020,20,FC870371.mcaazsesg.020.xml,coursewide,,,SYBEX,What is social engineering?,The practice of manipulating people into performing actions or giving up confidential information,01J8M6R616805K8VGFFNYBA6YB,
352b4058-0833-4f24-b05c-94542aae9778,PROD,d5503ffa-5838-4a14-9316-8b5e8a9d1fdf,FC870371.mcaazsesg.021,21,FC870371.mcaazsesg.021.xml,coursewide,,,SYBEX,What is malware?,"Malware, otherwise known as malicious software, is any piece of code that is harmful to a computer system. Malware can do all sorts of harm to your machines, such as stealing information, stealing processing power, displaying malicious ads, or even using that machine to perform attacks on other machines.",01J8M6R66P9C5CXVM1RBSFBG0P,
352b4058-0833-4f24-b05c-94542aae9778,PROD,bdf663ce-46db-4230-a359-0b9798b692e6,FC870371.mcaazsesg.022,22,FC870371.mcaazsesg.022.xml,coursewide,,,SYBEX,What is ransomware?,"One of the most popular and profitable types of malware is ransomware, which encrypts all the information located on an infected system and demands payment from the system&rsquo;s owner in order to have the files restored to normal.",01J8M6R61X5ZTHM9YMVSSFMF46,
352b4058-0833-4f24-b05c-94542aae9778,PROD,b2173bf2-7675-4fef-a359-18c28f8f23f6,FC870371.mcaazsesg.023,23,FC870371.mcaazsesg.023.xml,coursewide,,,SYBEX,What is a backdoor?,"A piece of malware that enables an attacker to connect to your computer at any given time. Once a hacker gains access to your computer system, one of the first things they do is set up a backdoor.",01J8M6R5WMFKZT3ZGRE1SGQAWX,
352b4058-0833-4f24-b05c-94542aae9778,PROD,c6a3ddcc-9201-44b2-ad1d-9f32a23643a4,FC870371.mcaazsesg.024,24,FC870371.mcaazsesg.024.xml,coursewide,,,SYBEX,What is a keylogger?,"A type of malware that records the keystrokes on a computer and sends that information back to the attacker. Generally, this information is used to discover people&rsquo;s usernames, passwords, personal identification numbers (PINs), and other login information.",01J8M6R6C7RQ0KT2ZQDAN9CAET,
352b4058-0833-4f24-b05c-94542aae9778,PROD,1b63fa75-8f39-4224-bb49-77afefe480c9,FC870371.mcaazsesg.025,25,FC870371.mcaazsesg.025.xml,coursewide,,,SYBEX,What is a brute&hyphen;force attack?,When a hacker enters random password combinations in an attempt to correctly guess a user&rsquo;s password,01J8M6R670RQTZTHV1ANYFQHAY,
352b4058-0833-4f24-b05c-94542aae9778,PROD,f27ee8d1-a873-45be-a99d-f36d2c4981e6,FC870371.mcaazsesg.026,26,FC870371.mcaazsesg.026.xml,coursewide,,,SYBEX,What is Azure Active Directory (AD)?,Azure AD is not a cloud version of Windows Server Active Directory (AD). It&rsquo;s also not a competitor of Windows Active Directory (AD). Azure AD simply allows you to take a Windows AD server and connect it to Azure AD to extend your directory to Azure.,01J8M6R6HCKMV1MFRSMYT04BF5,
352b4058-0833-4f24-b05c-94542aae9778,PROD,fc1d5654-2e2d-41ef-a0a8-1373cd6bd618,FC870371.mcaazsesg.027,27,FC870371.mcaazsesg.027.xml,coursewide,,,SYBEX,What is Azure AD Identity Protection?,A tool used to help organizations protect against identity&hyphen;based risks.,01J8M6R6FQKZMSBDTMX5H7GXWY,
352b4058-0833-4f24-b05c-94542aae9778,PROD,7a4d3a35-5e38-43da-a9c6-7bba412ca95f,FC870371.mcaazsesg.028,28,FC870371.mcaazsesg.028.xml,coursewide,,,SYBEX,What is an access review in Azure?,Azure AD access reviews enable your organization to efficiently manage group memberships and access to enterprise applications and role assignments. Access reviews allow you to review user access on a regular basis to ensure that only the right people have access to your company&rsquo;s resources.,01J8M6R6HB77TM57Y5KMF940QX,
