projectId,env,qtiId,title,order,href,placementType,topic,topicOrder,source,frontText,backText,resourceId,errors
"e4e8350a-a9a5-4c17-9542-ae89f822c975",PROD,"3bb483a3-997f-43b5-a030-fd7514200d21",fc871057.GoCCPCASG2E.001,1,"fc871057.GoCCPCASG2E.001.xml",coursewide,,,SYBEX,"What is block storage?","A storage model that builds on contiguous sets of bytes known as blocks.","01JACSD79DCDRXXTE6R601RVMA",
"e4e8350a-a9a5-4c17-9542-ae89f822c975",PROD,"58cbb371-8abd-45f6-8a41-fdbd9cc24f3b",fc871057.GoCCPCASG2E.002,2,"fc871057.GoCCPCASG2E.002.xml",coursewide,,,SYBEX,"What is the difference between a virtual machine and a container when it comes to isolating computing resources?","VMs run a guest operating system on a physical server. Containers use features of the host operating system to isolate processes and resources.","01JACSD79ADM1215R56PSX2FZB",
"e4e8350a-a9a5-4c17-9542-ae89f822c975",PROD,"fc8a0bb7-1309-49a2-bb51-24b8c72d1287",fc871057.GoCCPCASG2E.003,3,"fc871057.GoCCPCASG2E.003.xml",coursewide,,,SYBEX,"What is a persistent disk?","A durable block storage system attached to virtual machines in Compute Engine or Kubernetes Engine","01JACSD79G9WSKRJTAFWDQVDBH",
"e4e8350a-a9a5-4c17-9542-ae89f822c975",PROD,"5197fc7b-0a51-465c-b1aa-45b57d1d44b6",fc871057.GoCCPCASG2E.004,4,"fc871057.GoCCPCASG2E.004.xml",coursewide,,,SYBEX,"What is Cloud SQL?","It is GCP&rsquo;s managed relational database. It includes MySQL, SQL Server, and PostgreSQL.","01JACSD78BRB6HQQG0F21DS9AT",
"e4e8350a-a9a5-4c17-9542-ae89f822c975",PROD,"2f71d3fe-0c35-487f-9170-1f8355eaa8ad",fc871057.GoCCPCASG2E.005,5,"fc871057.GoCCPCASG2E.005.xml",coursewide,,,SYBEX,"What does the GCP service Cloud Armor protect against?","Cloud Armor protects a Global Load Balancer against layer 3 and layer 4 distributed denial&hyphen;of&hyphen;service attacks and against layer 7 web attacks.","01JACSD7BNDPZ0W4V747D1XKZD",
"e4e8350a-a9a5-4c17-9542-ae89f822c975",PROD,"0f7bfd27-dd55-48bd-af30-7bebdeec7587",fc871057.GoCCPCASG2E.006,6,"fc871057.GoCCPCASG2E.006.xml",coursewide,,,SYBEX,"Which kind of Kubernetes instance executes workloads?",Nodes,"01JACSD7BGCQQK2WJDV7SS35Z2",
"e4e8350a-a9a5-4c17-9542-ae89f822c975",PROD,"b614503e-9b0b-4aed-ba12-57fd2ac621e8",fc871057.GoCCPCASG2E.007,7,"fc871057.GoCCPCASG2E.007.xml",coursewide,,,SYBEX,"What is the name of the smallest computational unit in a Kubernetes?","A pod","01JACSD71PSK7WSVVJGWB23N38",
"e4e8350a-a9a5-4c17-9542-ae89f822c975",PROD,"e0ecc5c1-8884-49f1-8f2e-b6bc0954c6d8",fc871057.GoCCPCASG2E.008,8,"fc871057.GoCCPCASG2E.008.xml",coursewide,,,SYBEX,"What does the ReplicaSet Kubernetes component do?","It ensures that the correct number of pods is running.","01JACSD6PA0X1BV41G89WHMW69",
"e4e8350a-a9a5-4c17-9542-ae89f822c975",PROD,"0743a6cf-c3d3-4237-a1fa-246d19a51b8f",fc871057.GoCCPCASG2E.009,9,"fc871057.GoCCPCASG2E.009.xml",coursewide,,,SYBEX,"Which service is responsible for managing container images?","Container Registry","01JACSD6WE93CTVS7Q9WYWRHHR",
"e4e8350a-a9a5-4c17-9542-ae89f822c975",PROD,"d689efbd-6fe3-4fb1-b761-44ede5dcf7cf",fc871057.GoCCPCASG2E.010,10,"fc871057.GoCCPCASG2E.010.xml",coursewide,,,SYBEX,"What is a memory cache?","A high&hyphen;speed, random&hyphen;access memory for storing frequently used data. GCP&rsquo;s Memorystore provides a managed caching service.","01JACSD7BDAACYFQZBRR909S4K",
"e4e8350a-a9a5-4c17-9542-ae89f822c975",PROD,"78a295e0-4f53-42b0-ad74-5fc1a55ef1d2",fc871057.GoCCPCASG2E.011,11,"fc871057.GoCCPCASG2E.011.xml",coursewide,,,SYBEX,"What is a persistent disk?","A durable block storage system for GCP. It&rsquo;s available in solid&hyphen;state and hard disk drive types.","01JACSD76XNBQ0TARXR9DMDCVK",
"e4e8350a-a9a5-4c17-9542-ae89f822c975",PROD,"2b0e8b4b-b80e-4f22-a39b-e7904003f36f",fc871057.GoCCPCASG2E.012,12,"fc871057.GoCCPCASG2E.012.xml",coursewide,,,SYBEX,"What is object storage?","A storage system that manages data as objects, such as files. Cloud Storage is an object storage system","01JACSD7BT0EKXX9T8NJCF059S",
"e4e8350a-a9a5-4c17-9542-ae89f822c975",PROD,"dbcec927-59e1-41d0-b87c-4bd8f76c8002",fc871057.GoCCPCASG2E.013,13,"fc871057.GoCCPCASG2E.013.xml",coursewide,,,SYBEX,"What is Cloud Storage?","An object storage service providing web access to scalable storage. Objects can be stored in different storage classes providing different levels of availability and access charges. Durability is the same for all storage classes: 99.999999999 percent.","01JACSD6ZYV994M2FAMRTFRJJ3",
"e4e8350a-a9a5-4c17-9542-ae89f822c975",PROD,"8378a2a6-491c-4ed7-9b99-bd4b349830e0",fc871057.GoCCPCASG2E.014,14,"fc871057.GoCCPCASG2E.014.xml",coursewide,,,SYBEX,"What are the storage classes in Cloud Storage?","Standard, Nearline, Coldline, and Archive.","01JACSD6S7ETH8FCRZ2S9TFZ7H",
"e4e8350a-a9a5-4c17-9542-ae89f822c975",PROD,"4b839d07-9a7d-4a7a-8028-7f99ddb41b08",fc871057.GoCCPCASG2E.015,15,"fc871057.GoCCPCASG2E.015.xml",coursewide,,,SYBEX,"What is regional storage?","A Cloud Storage class equivalent to Standard Storage except Regional Storage can be used only for objects stored in a single region.","01JACSD6YMGF4MZPGE8911R5DG",
"e4e8350a-a9a5-4c17-9542-ae89f822c975",PROD,"be2d9036-6677-4947-99db-794af26e8b0c",fc871057.GoCCPCASG2E.016,16,"fc871057.GoCCPCASG2E.016.xml",coursewide,,,SYBEX,"What is multiregional storage?","A class of Cloud Storage equivalent to Standard Storage that stores objects in dual regions or multiregions. This practice of storing objects in separate geographic areas is called <i>georedundant storage</i>.","01JACSD65YK3571KCXHVZTKJ00",
