projectId,env,qtiId,title,order,href,placementType,topic,topicOrder,source,frontText,backText,resourceId,errors
"68737453-71f3-44cd-b1e8-d943e55ae4c7",PROD,"634408ea-8e4b-4ba8-a05e-b48d8cae84bc",fc508199.AWSCerDevSG.001,1,"fc508199.AWSCerDevSG.001.xml",coursewide,,,SYBEX,"Which AWS service is used to provide API keys for making AWS Cloud API calls?","AWS Identity and Access Management (IAM)","01JACTXQVKS9JKGTSKY4KG8S53",
"68737453-71f3-44cd-b1e8-d943e55ae4c7",PROD,"2008d90b-aed9-48c6-a3b4-5dca980c5111",fc508199.AWSCerDevSG.002,2,"fc508199.AWSCerDevSG.002.xml",coursewide,,,SYBEX,"Which AWS Identity and Access Management (IAM) entity is able to have long&hyphen;term access keys associated with it?","IAM user","01JACTXR0XD8VQAZF59RSJAJTZ",
"68737453-71f3-44cd-b1e8-d943e55ae4c7",PROD,"ab2b7335-89f2-4593-adee-54ec96aed721",fc508199.AWSCerDevSG.003,3,"fc508199.AWSCerDevSG.003.xml",coursewide,,,SYBEX,"Which AWS Identity and Access Management (IAM) entity can be associated only with short&hyphen;term access keys?","IAM role","01JACTXR66WFXB5373XF8QJEEW",
"68737453-71f3-44cd-b1e8-d943e55ae4c7",PROD,"6be4c94b-0899-427d-bdbd-245600251178",fc508199.AWSCerDevSG.004,4,"fc508199.AWSCerDevSG.004.xml",coursewide,,,SYBEX,"Which AWS Identity and Access Management (IAM) construct provides authorization access that is specific to AWS API actions?","IAM policy","01JACTXQP3XZQMQ3TBJSVYXAP2",
"68737453-71f3-44cd-b1e8-d943e55ae4c7",PROD,"42012520-2ec7-4170-8188-16e0fadfee3a",fc508199.AWSCerDevSG.005,5,"fc508199.AWSCerDevSG.005.xml",coursewide,,,SYBEX,"Which AWS Identity and Access Management (IAM) entity has no long&hyphen;term or short&hyphen;term credentials associated with it?","IAM group","01JACTXQVJB3E7498W85BC0BSS",
"68737453-71f3-44cd-b1e8-d943e55ae4c7",PROD,"cb067e45-434a-4460-8e07-5555a73dcaff",fc508199.AWSCerDevSG.006,6,"fc508199.AWSCerDevSG.006.xml",coursewide,,,SYBEX,"What are the two options for the &ldquo;effect&rdquo; of a statement in an AWS Identity and Access Management (IAM) policy?","Allow, Deny","01JACTXR0XCYHYRHE3ZQ0VJSB1",
"68737453-71f3-44cd-b1e8-d943e55ae4c7",PROD,"b583f487-4183-4bb7-8f9f-eaf7ded7420e",fc508199.AWSCerDevSG.007,7,"fc508199.AWSCerDevSG.007.xml",coursewide,,,SYBEX,"Within an AWS Region, what are the fault&hyphen;isolated groupings of data centers?","Availability Zones","01JACTXPMTXV8PETWZ0KG09604",
"68737453-71f3-44cd-b1e8-d943e55ae4c7",PROD,"97875888-9fd9-4d2b-86e5-1756293cc08e",fc508199.AWSCerDevSG.008,8,"fc508199.AWSCerDevSG.008.xml",coursewide,,,SYBEX,"What are the components of the credentials used to make AWS API calls?","Access key ID, secret access key, and session token (for short&hyphen;term credentials only)","01JACTXPT8CQEZDYQ1RKXP39A9",
"68737453-71f3-44cd-b1e8-d943e55ae4c7",PROD,"1d0b35ac-0f8d-477c-8d42-8f87d969c303",fc508199.AWSCerDevSG.009,9,"fc508199.AWSCerDevSG.009.xml",coursewide,,,SYBEX,"For most AWS Cloud services, API endpoints tend to be isolated from each other in what way?","AWS offers distinct API endpoints per AWS Region.","01JACTXPZT7XX1D9RAXZHNVECK",
"68737453-71f3-44cd-b1e8-d943e55ae4c7",PROD,"b25e0bc3-52dc-46f7-a9ad-855521e8cfe8",fc508199.AWSCerDevSG.010,10,"fc508199.AWSCerDevSG.010.xml",coursewide,,,SYBEX,"What are three common ways that you can manage your AWS resources?","AWS Management Console, AWS Command Line Interface (AWS CLI), and AWS Software Development Kit (AWS SDK)","01JACTXQ5GWTBE38Q5BPMXY1YP",
