productID,env,id,title,order,href,placementType,topic,topicOrder,type,frontText,backText,responseID,errors
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,48a0f6af-5dac-4a8b-93f1-1f71126a38bd,fc196531.LPISecEssSG.001,1,fc196531.LPISecEssSG.001.xml,coursewide,,,SYBEX,What word would you use to describe being followed online in a hostile way?,Cyberstalking,01J0B55YHXVNAFF2GBQRT0MGMZ,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,6c96238b-960f-45b5-a476-918d579af23b,fc196531.LPISecEssSG.002,2,fc196531.LPISecEssSG.002.xml,coursewide,,,SYBEX,What word would you use to describe a large number of people bullying an individual user online?,Cybermobbing,01J0B55Z4XVFX0BE00EJXW79YM,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,4048805d-6330-4af9-9785-c9539f85c938,fc196531.LPISecEssSG.003,3,fc196531.LPISecEssSG.003.xml,coursewide,,,SYBEX,What word would you use to describe the online publication of an individual&rsquo;s private identity and contact information?,Doxxing,01J0B55ZDAYECSXHY4D3SA6SKV,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,f9bb6cbe-d0f9-4b4f-8079-e338d65ade48,fc196531.LPISecEssSG.004,4,fc196531.LPISecEssSG.004.xml,coursewide,,,SYBEX,True or false: There are no exceptions to your right to insist on your private data remaining private.,"False. Governments, employers, and contractual agreements can sometimes represent exceptions.",01J0B55ZPFG9AKG2ETPHKMAS2Q,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,be0cd92c-b3a7-41a8-8f0c-255bf210c231,fc196531.LPISecEssSG.005,5,fc196531.LPISecEssSG.005.xml,coursewide,,,SYBEX,What web browser technology can be used to store detailed elements of your browsing history?,The browser cache,01J0B55ZYZKD7C0YKVD8M22670,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,54ba8ae4-dec5-4fac-83ab-2d2dd35b5020,fc196531.LPISecEssSG.006,6,fc196531.LPISecEssSG.006.xml,coursewide,,,SYBEX,True or false: You should assume that the privacy of your personal data will always be respected by all online services you use.,False. Don&rsquo;t be naive.,01J0B560612RNJ36C6WPWG51H9,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,b959ee84-31c2-4ead-9b0a-0a46016beaf4,fc196531.LPISecEssSG.007,7,fc196531.LPISecEssSG.007.xml,coursewide,,,SYBEX,Where is much of the private data stolen by hackers eventually stored?,The Dark Web,01J0B560DBRMA0RQHTS169PX75,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,6d3ed041-ceb0-42f9-ad9e-c200e8b2ad1a,fc196531.LPISecEssSG.008,8,fc196531.LPISecEssSG.008.xml,coursewide,,,SYBEX,What is the primary goal of European Union&rsquo;s General Data Protection Regulation (GDPR)?,To protect the privacy and safety of data moving through the European Union,01J0B560MTKFEXD4TY40Z55PPK,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,3ecf9095-632e-4346-8ee1-b774fa279da2,fc196531.LPISecEssSG.009,9,fc196531.LPISecEssSG.009.xml,coursewide,,,SYBEX,What is the primary goal of the Payment Card Industry Data Security Standards (PCI&hyphen;DSS)?,To ensure that organizations involved in processing financial transactions do so safely and securely,01J0B560WF3KGQM96TCFEGMAZB,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,12caf6e1-d40a-4399-9d29-37bbff152200,fc196531.LPISecEssSG.010,10,fc196531.LPISecEssSG.010.xml,coursewide,,,SYBEX,What contextual element of an information website can (often) inspire confidence in the quality of its content?,It was created by a government of academic agency.,01J0B561BNF752CQ3V3BY9XFHQ,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,98d28d22-c1a7-46fe-a094-7a2e090a168b,fc196531.LPISecEssSG.011,11,fc196531.LPISecEssSG.011.xml,coursewide,,,SYBEX,What word describes unsolicited messages sent to your email address?,Spam,01J0B561K249RT528GDQ5NR3BG,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,1a266f21-d9c8-46a0-a732-09d249ff1854,fc196531.LPISecEssSG.012,12,fc196531.LPISecEssSG.012.xml,coursewide,,,SYBEX,What word describes malicious attempts to reveal your private authentication information under false pretenses?,Phishing,01J0B561TFG2541GWADS9GZTQE,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,6a2d30cf-6d9b-4d29-8f96-3f6717b2fea9,fc196531.LPISecEssSG.013,13,fc196531.LPISecEssSG.013.xml,coursewide,,,SYBEX,Why should you carefully read the URL address of every website you visit?,"To make sure it&rsquo;s the right site (and not a fake, like gmall.com)",01J0B5622E0315MJEFZ0TW7JVQ,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,3067dfb8-9f03-421d-b017-58ab3a976fd4,fc196531.LPISecEssSG.014,14,fc196531.LPISecEssSG.014.xml,coursewide,,,SYBEX,How would you explain the principle of nonrepudiation?,A system configuration where all actions can be positively traced to the executing user or account,01J0B562B0QXEXJXHKMAZZ1SZK,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,1c07c423-d11c-43b1-879a-e3b0f5068a6c,fc196531.LPISecEssSG.015,15,fc196531.LPISecEssSG.015.xml,coursewide,,,SYBEX,"True or false: A &ldquo;threat&rdquo; is a misconfiguration, oversight, or hole in your defenses.",False. This better describes a &ldquo;vulnerability.&rdquo;,01J0B5632HQ0Q8BAJB64SDGCZW,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,e7089f18-0718-4e41-8d4e-857d9f6211e2,fc196531.LPISecEssSG.016,16,fc196531.LPISecEssSG.016.xml,coursewide,,,SYBEX,Which relatively new category of connected compute devices presents a particular potential threat to network security?,Internet of Things (IoT) devices,01J0B563AESSF37QA19S0WYA9K,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,812964aa-99fd-4189-8aef-0864197da6f0,fc196531.LPISecEssSG.017,17,fc196531.LPISecEssSG.017.xml,coursewide,,,SYBEX,What is the most likely goal of telephone scammers?,Access to your banking information...and money,01J0B563HT9R8RSQ6N51PRT9XB,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,49ca9c8a-00e1-4c3f-b771-65fcdd566af8,fc196531.LPISecEssSG.018,18,fc196531.LPISecEssSG.018.xml,coursewide,,,SYBEX,What nonmilitary reason could a government agency have for illegally accessing foreign private data?,To learn and gain from commercial trade secrets,01J0B5648W1YWJM3PF92PS1ZEW,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,74a56d28-11a0-416f-af23-4d56d7ab17c7,fc196531.LPISecEssSG.019,19,fc196531.LPISecEssSG.019.xml,coursewide,,,SYBEX,"Besides taking your money, how can someone who has stolen your personal identity use it against you?",By blackmailing you into acting in their interest,01J0B564G7J0JB3BXPW1E3WB6T,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,5bbd5011-b134-4854-a066-3c7ea0fec35f,fc196531.LPISecEssSG.020,20,fc196531.LPISecEssSG.020.xml,coursewide,,,SYBEX,What&rsquo;s the best protection against the possible hostile destruction of your data?,Reliable backups,01J0B564QFDATEXGDCQJP66A5K,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,2e1eb141-286d-41e6-a5e8-0ba4bc2406a7,fc196531.LPISecEssSG.021,21,fc196531.LPISecEssSG.021.xml,coursewide,,,SYBEX,What&rsquo;s the best protection against attackers using OS software vulnerabilities to gain access to your systems?,Regularly update and patch your OS and software packages,01J0B564YP5RHJPQT3Q8X1GHPJ,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,0536c394-c8a6-4e7b-96cf-5be8d5a86669,fc196531.LPISecEssSG.022,22,fc196531.LPISecEssSG.022.xml,coursewide,,,SYBEX,How do for&hyphen;profit companies (like Google) that permit the free use of their web browsers monetize their product?,By showing you paid ads,01J0B5655RBXFFPWY9BM82W9YP,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,99b73fc6-6414-4e2a-a528-f5e5db5a38b2,fc196531.LPISecEssSG.023,23,fc196531.LPISecEssSG.023.xml,coursewide,,,SYBEX,True or false: Creating a good OS login password is all you&rsquo;ll need to properly protect your computer.,"False: Without encrypting your data and/or creating a BIOS/UEFI password, it will still be possible to access your data without booting to the OS drive.",01J0B565DHY1F2GV2QG89BDXWF,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,a7b1e06a-2b4c-4aff-8ebe-5c2b2d78ac9c,fc196531.LPISecEssSG.024,24,fc196531.LPISecEssSG.024.xml,coursewide,,,SYBEX,A ______________ is an undocumented (and often unauthorized) access route to a computer system.,Backdoor,01J0B565MJ4AH04JZZGTD7BPDY,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,02e42083-9409-45dd-ba5c-b19553a2f645,fc196531.LPISecEssSG.025,25,fc196531.LPISecEssSG.025.xml,coursewide,,,SYBEX,True or false: The 802.11 standard is used by Bluetooth technology&hyphen;driven devices.,False. 802.11 is used for Wi&hyphen;Fi.,01J0B565W6Q6QTCABGF4AT2D6Z,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,1889dabb-d7d9-4794-af85-f5c0e3ba66f8,fc196531.LPISecEssSG.026,26,fc196531.LPISecEssSG.026.xml,coursewide,,,SYBEX,Which free online service can tell you if any of your authentication credentials have been exposed online?,haveibeenpwned.com,01J0B5664Y49ZGG3E02HMF0SKV,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,b9e83a68-b721-4a71-90fa-662b9782eb6b,fc196531.LPISecEssSG.027,27,fc196531.LPISecEssSG.027.xml,coursewide,,,SYBEX,"In the context of software security, what is a &ldquo;trojan horse&rdquo;?",Software that performs a useful task while also invisibly executing an attack,01J0B566CB5HJWR1C0ZZAPY9E9,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,de77c1d1-0d9c-4c00-bb83-0d1a220e0c90,fc196531.LPISecEssSG.028,28,fc196531.LPISecEssSG.028.xml,coursewide,,,SYBEX,What kind of attack involves flooding an online service with fake requests in order to consume all its available resources?,A denial&hyphen;of&hyphen;service attack,01J0B566KMG91RC07S1C2V1D39,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,1ebb67f8-d246-4840-9ffa-00fe694c4b64,fc196531.LPISecEssSG.029,29,fc196531.LPISecEssSG.029.xml,coursewide,,,SYBEX,What category of surveillance software can record all of the text&hyphen;based activities you engage in on your PC or server?,Keystroke loggers,01J0B566V8Y1PWVM11K2EPXGQV,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,35007362-82d1-4045-bc2c-6095415a98f3,fc196531.LPISecEssSG.030,30,fc196531.LPISecEssSG.030.xml,coursewide,,,SYBEX,What&rsquo;s a quick and easy way to launch a clean OS on a PC and accessing local data but without having to boot the installed OS?,Using a Linux &ldquo;live boot&rdquo; USB device,01J0B5672F3SE6RE17P87602CS,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,cadba05d-eeb3-42da-ad37-1795b7babbb3,fc196531.LPISecEssSG.031,31,fc196531.LPISecEssSG.031.xml,coursewide,,,SYBEX,What&rsquo;s an easy way for a dishonest PC repair technician to introduce malware on a customer&rsquo;s computer?,By plugging a &ldquo;pre&hyphen;contaminated&rdquo; USB device into the customer&rsquo;s PC,01J0B567DHAKRQHRRV17PCBQG6,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,1e0abc1d-40e5-4fac-aec7-8a1cab06cd6c,fc196531.LPISecEssSG.032,32,fc196531.LPISecEssSG.032.xml,coursewide,,,SYBEX,What&rsquo;s the &ldquo;best&rdquo; way to expose many&mdash;or all&mdash;of your online accounts to malicious attack?,"By using the same password across multiple accounts&mdash;once one is exposed, they all are.",01J0B567RKC58SBG6NX5S4F4B1,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,a973bcb7-1f7e-4a11-be8e-0d781f069202,fc196531.LPISecEssSG.033,33,fc196531.LPISecEssSG.033.xml,coursewide,,,SYBEX,"What&rsquo;s the best way to ensure you (or your users) will consistently use only long, complicated, and unique passwords?",Use a password vault (password manager).,01J0B5680257XZDY5JGKPSAPD2,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,133ed54f-b657-4434-b795-65239696e683,fc196531.LPISecEssSG.034,34,fc196531.LPISecEssSG.034.xml,coursewide,,,SYBEX,What authentication system requires a user to provide more than just a password?,Multifactor authentication (MFA),01J0B5687BPHMJXPEBMCGHV102,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,a829c1e4-e396-4d04-aaae-cbdab7422ef7,fc196531.LPISecEssSG.035,35,fc196531.LPISecEssSG.035.xml,coursewide,,,SYBEX,Which process controls the access users are allowed within a typical multi&hyphen;user compute environment?,Authorization,01J0B568EMQPCJR8HPZ5CM9K0X,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,3b9e006a-bdec-4df7-abb3-61f8783241bb,fc196531.LPISecEssSG.036,36,fc196531.LPISecEssSG.036.xml,coursewide,,,SYBEX,How can systems hosting many users requiring varying levels of access easily and efficiently manage authorization?,By organizing users into groups,01J0B568N5TG56SRHVYXKSN9JR,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,d0e746c1-57f9-45d6-9819-e488a4439dd1,fc196531.LPISecEssSG.037,37,fc196531.LPISecEssSG.037.xml,coursewide,,,SYBEX,How are firewall rules typically described?,As access control lists (ACLs),01J0B568W6RKHXHZYAGTHKMKE5,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,f7a4ec53-254b-4d8c-9976-d041903fb7b8,fc196531.LPISecEssSG.038,38,fc196531.LPISecEssSG.038.xml,coursewide,,,SYBEX,"True or false: Software firewalls running on simple, inexpensive servers can perform largely the same access control functions as more expensive hardware firewalls.",TRUE,01J0B5692KHZQWPEMSA41JTYRX,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,08bdf167-b646-417d-92cb-e4f5a2095186,fc196531.LPISecEssSG.039,39,fc196531.LPISecEssSG.039.xml,coursewide,,,SYBEX,An instance&hyphen;based software firewall on Amazon Web Service&rsquo;s EC2 service is known as a __________________.,Security group,01J0B5699MZW3EKW8BK2C6M2YC,
a7cb4ef7-8e9d-4bdd-96b2-e2f5a67f1447,PROD,a429b529-1595-4ccf-b5cc-81019acb9793,fc196531.LPISecEssSG.040,40,fc196531.LPISecEssSG.040.xml,coursewide,,,SYBEX,At which layer of the OSI model does an application firewall operate?,Layer 7 (the application layer),01J0B569GWWVGP0JRQMWMSQNQZ,
