projectId,env,qtiId,title,order,href,placementType,topic,topicOrder,source,frontText,backText,resourceId,errors
"958923ea-d209-4f1e-a5f9-834e625a5a60",PROD,"c1f49640-a1cb-4ffd-a0f4-eb22401005db",fc805489.SHRM.SG.001,1,fc805489.SHRM.SG.001.xml,coursewide,,,SYBEX,"What is the innate potential to perform mental and physical tasks?",Ability,"01JA7JSFHT4942NW4AN0JMNZFE",
"958923ea-d209-4f1e-a5f9-834e625a5a60",PROD,"64eaf088-ed7b-4f7e-a463-9258781d50d2",fc805489.SHRM.SG.002,2,fc805489.SHRM.SG.002.xml,coursewide,,,SYBEX,"Which business unit is responsible for managing company finances?",Accounting,"01JA7JSFPWNHP56QVGCNA42PYF",
"958923ea-d209-4f1e-a5f9-834e625a5a60",PROD,"d9e6d0ff-ecb0-4a90-9101-9a802fa0139e",fc805489.SHRM.SG.003,3,fc805489.SHRM.SG.003.xml,coursewide,,,SYBEX,"__________ is the process of helping new hires learn about the company culture and expectations.",Acculturation,"01JA7JSF77G566FD8R7V719EAB",
"958923ea-d209-4f1e-a5f9-834e625a5a60",PROD,"dcb6098b-9416-4f9c-9920-898164dff3a3",fc805489.SHRM.SG.004,4,fc805489.SHRM.SG.004.xml,coursewide,,,SYBEX,"What type of listening technique ensures the receiver is understanding the sender&rsquo;s message by asking questions or repeating a statement?","Active listening","01JA7JSFCQ6JRG08MNVGQ29RCY",
"958923ea-d209-4f1e-a5f9-834e625a5a60",PROD,"6f9a4566-2b3a-4f3f-9fde-2b3ac09b334b",fc805489.SHRM.SG.005,5,fc805489.SHRM.SG.005.xml,coursewide,,,SYBEX,"________ is a form of HR management that is completed by a non&hyphen;HR professional, often by a CEO or other organizational leader.","Ad hoc HR Management practices (AHRM)","01JA7JSEESWEAYPCPNX5SHVDN0",
"958923ea-d209-4f1e-a5f9-834e625a5a60",PROD,"f17419dc-22fb-4f7c-ada4-0287c1101d67",fc805489.SHRM.SG.006,6,fc805489.SHRM.SG.006.xml,coursewide,,,SYBEX,"What is the instructional systems design (ISD) framework that consists of five steps that guide the design and development of learning programs?",ADDIE,"01JA7JSEQ89BFYYWFXN8B6HW4F",
"958923ea-d209-4f1e-a5f9-834e625a5a60",PROD,"9d4171c5-dd37-4ccd-92c5-b412ad6e9965",fc805489.SHRM.SG.007,7,fc805489.SHRM.SG.007.xml,coursewide,,,SYBEX,"What is a legal or voluntary effort by employers to focus practices on ensuring that protected class groups are not under&hyphen;represented throughout the organization?","Affirmative action","01JA7JSEWRW9MPFWXACJEXSARF",
"958923ea-d209-4f1e-a5f9-834e625a5a60",PROD,"ac95cc32-d0ac-4ab1-a7c8-a26fe5403f40",fc805489.SHRM.SG.008,8,fc805489.SHRM.SG.008.xml,coursewide,,,SYBEX,"If a situation occurs, an ________ meeting is held to discuss what procedures were followed, what worked, and what needs to be refined.","After&hyphen;action review (AAR)","01JA7JSF1ZGCC6E6VW5NZZ4Q45",
"958923ea-d209-4f1e-a5f9-834e625a5a60",PROD,"89c7539f-1e00-4ae6-87f4-04862f090d83",fc805489.SHRM.SG.009,9,fc805489.SHRM.SG.009.xml,coursewide,,,SYBEX,"What is the project management technique that is based on receiving continual feedback from customers or other experts as the project evolves?","Agile project management","01JA7JSES1DTEWGN3JMFJT7VFK",
"958923ea-d209-4f1e-a5f9-834e625a5a60",PROD,"65ba90d1-3b01-48ce-8d0e-1671c59601d6",fc805489.SHRM.SG.010,10,fc805489.SHRM.SG.010.xml,coursewide,,,SYBEX,"An annualized loss expectancy calculates the amount of a financial loss over a ________ month period.",12,"01JA7JSEY58NANTKWR3S7JSYBJ",
"958923ea-d209-4f1e-a5f9-834e625a5a60",PROD,"50181caa-5c5a-4267-a450-c80ad27c6dc9",fc805489.SHRM.SG.011,11,fc805489.SHRM.SG.011.xml,coursewide,,,SYBEX,"What type of alternative dispute method is binding?",Arbitration,"01JA7JSEE5Y9CE394NHK6Q2F1E",
"958923ea-d209-4f1e-a5f9-834e625a5a60",PROD,"e0fda027-7805-47c7-bd6a-b368357813f7",fc805489.SHRM.SG.012,12,fc805489.SHRM.SG.012.xml,coursewide,,,SYBEX,"An __________________ center is a process by which job candidates or employees are evaluated to determine their suitability and/or readiness for employment, training, promotion, or an assignment.",assessment,"01JA7JSEKWX5CC76S5X4MFVEY7",
"958923ea-d209-4f1e-a5f9-834e625a5a60",PROD,"0560a14a-e2fa-4cef-8834-7e396250ff3e",fc805489.SHRM.SG.013,13,fc805489.SHRM.SG.013.xml,coursewide,,,SYBEX,"What kind of training does not require that the instructor and the students be together at the same time, such as in self&hyphen;paced learning?","Asynchronous training","01JA7JSFEXMHZJZXAJK3B80BDY",
"958923ea-d209-4f1e-a5f9-834e625a5a60",PROD,"381f8d12-6438-4bad-84b2-887b1a79cb93",fc805489.SHRM.SG.014,14,fc805489.SHRM.SG.014.xml,coursewide,,,SYBEX,"Does turnover or attrition calculate the rate of voluntary exits such as quitting and retirement?",Attrition,"01JA7JSFMANYZA6383TS6NR8Q6",
"958923ea-d209-4f1e-a5f9-834e625a5a60",PROD,"33a49bb0-3460-43f6-a5af-cac844549b3f",fc805489.SHRM.SG.015,15,fc805489.SHRM.SG.015.xml,coursewide,,,SYBEX,"The United States has this type of workplace culture where hierarchies are firmly established and followed.","Authoritarian cultures","01JA7JSF3NTZTR2D5J2N1TQ5B3",
"958923ea-d209-4f1e-a5f9-834e625a5a60",PROD,"d46b3742-5eb0-4d20-937c-9bb85a934ec6",fc805489.SHRM.SG.016,16,fc805489.SHRM.SG.016.xml,coursewide,,,SYBEX,"Which financial statement reports a company&rsquo;s assets, liabilities, and shareholder equity at a specific point in time, such as monthly or annually?","Balance sheet","01JA7JSF8W61WAVT23T0KRD3ZG",
"958923ea-d209-4f1e-a5f9-834e625a5a60",PROD,"107b62cc-f96b-4a62-b460-16937ca14cee",fc805489.SHRM.SG.017,17,fc805489.SHRM.SG.017.xml,coursewide,,,SYBEX,"What type of measurement tool breaks down the results of strategic efforts by taking a holistic view of business unit targets?","Balanced scorecard","01JA7JSF6E8FC4MRVVE9W72W02",
